,date,PSF
782,2018-02-08,81568.53846153847
783,2018-02-08,80951.04615384617
784,2018-02-08,80980.96923076923
785,2018-02-08,83180.66153846154
786,2018-02-08,86677.95384615385
787,2018-02-08,87215.69230769231
788,2018-02-08,86147.7076923077
789,2018-02-08,84285.12307692308
790,2018-02-08,81077.75384615385
791,2018-02-08,77536.38461538461
792,2018-02-09,72254.3
793,2018-02-09,69835.94444444444
794,2018-02-09,68159.57777777777
795,2018-02-09,67212.2
796,2018-02-09,66874.44444444444
797,2018-02-09,67597.82222222222
798,2018-02-09,70061.38888888889
799,2018-02-09,74042.14444444445
800,2018-02-09,76705.88888888888
801,2018-02-09,77942.92222222222
802,2018-02-09,78981.27777777778
803,2018-02-09,79247.12222222223
804,2018-02-09,78805.73333333332
805,2018-02-09,77910.55555555556
806,2018-02-09,77107.15555555555
807,2018-02-09,76426.98888888888
808,2018-02-09,76317.56666666667
809,2018-02-09,78317.5
810,2018-02-09,81563.13333333333
811,2018-02-09,81601.34444444443
812,2018-02-09,80150.56666666667
813,2018-02-09,78461.1888888889
814,2018-02-09,76029.42222222223
815,2018-02-09,72843.64444444445
816,2018-02-10,71460.84
817,2018-02-10,69399.32
818,2018-02-10,68016.32
819,2018-02-10,67431.41333333333
820,2018-02-10,67569.48000000001
821,2018-02-10,68833.22666666667
822,2018-02-10,72066.26666666666
823,2018-02-10,76765.28
824,2018-02-10,79011.25333333333
825,2018-02-10,79617.4
826,2018-02-10,79491.61333333333
827,2018-02-10,78948.93333333333
828,2018-02-10,78123.33333333333
829,2018-02-10,77205.53333333333
830,2018-02-10,76522.56
831,2018-02-10,75877.58666666667
832,2018-02-10,75981.49333333333
833,2018-02-10,78748.06666666667
834,2018-02-10,82715.84
835,2018-02-10,83024.06666666667
836,2018-02-10,82188.46666666667
837,2018-02-10,80653.25333333333
838,2018-02-10,78161.64
839,2018-02-10,74600.0
840,2018-02-11,75441.22
841,2018-02-11,73336.16
842,2018-02-11,71918.7
843,2018-02-11,71253.0
844,2018-02-11,71099.78
845,2018-02-11,72163.16
846,2018-02-11,74289.42
847,2018-02-11,77452.78
848,2018-02-11,79543.24
849,2018-02-11,80486.26
850,2018-02-11,80447.28
851,2018-02-11,79741.35999999999
852,2018-02-11,79024.54000000001
853,2018-02-11,78291.44
854,2018-02-11,77646.29999999999
855,2018-02-11,77230.44
856,2018-02-11,77629.08
857,2018-02-11,81056.98000000001
858,2018-02-11,85308.06
859,2018-02-11,85695.08
860,2018-02-11,85015.54000000001
861,2018-02-11,83184.98
862,2018-02-11,80145.42
863,2018-02-11,76308.95999999999
864,2018-02-12,70716.76
865,2018-02-12,68695.76
866,2018-02-12,67631.32
867,2018-02-12,67301.56
868,2018-02-12,67877.32
869,2018-02-12,69901.64
870,2018-02-12,74871.48
871,2018-02-12,81559.72
872,2018-02-12,84171.92000000001
873,2018-02-12,84093.16
874,2018-02-12,83528.24
875,2018-02-12,82703.76
876,2018-02-12,81620.6
877,2018-02-12,80708.12
878,2018-02-12,80186.04000000001
879,2018-02-12,79454.2
880,2018-02-12,79651.12
881,2018-02-12,82628.16
882,2018-02-12,86895.68
883,2018-02-12,87475.28
884,2018-02-12,86600.12
885,2018-02-12,84793.64
886,2018-02-12,81794.92000000001
887,2018-02-12,77324.16
888,2018-02-13,72721.72
889,2018-02-13,70475.95999999999
890,2018-02-13,69406.95999999999
891,2018-02-13,68959.12
