date,PSF
2017-07-20,124788.0
2017-07-20,125609.0
2017-07-20,125392.2
2017-07-20,124101.4
2017-07-20,121637.2
2017-07-20,117719.6
2017-07-20,114797.4
2017-07-20,110409.6
2017-07-20,103169.0
2017-07-21,95336.6
2017-07-21,89548.4
2017-07-21,85244.0
2017-07-21,82367.8
2017-07-21,80708.2
2017-07-21,81251.6
2017-07-21,84084.2
2017-07-21,87792.0
2017-07-21,92692.8
2017-07-21,98246.4
2017-07-21,103661.6
2017-07-21,109039.8
2017-07-21,113793.0
2017-07-21,117442.4
2017-07-21,120238.4
2017-07-21,121706.4
2017-07-21,122089.0
2017-07-21,121766.0
2017-07-21,120301.2
2017-07-21,117368.0
2017-07-21,113383.6
2017-07-21,110372.8
2017-07-21,106647.6
2017-07-21,100047.2
2017-07-22,94566.75
2017-07-22,88686.0
2017-07-22,83840.5
2017-07-22,80547.25
2017-07-22,78393.0
2017-07-22,77581.5
2017-07-22,77799.75
2017-07-22,78485.25
2017-07-22,82852.0
2017-07-22,89582.25
2017-07-22,96466.0
2017-07-22,102591.0
2017-07-22,107577.75
2017-07-22,111120.75
2017-07-22,113751.75
2017-07-22,115634.5
2017-07-22,116912.5
2017-07-22,117239.0
2017-07-22,116475.75
2017-07-22,113822.25
2017-07-22,110180.25
2017-07-22,107218.75
2017-07-22,103812.75
2017-07-22,97663.75
2017-07-23,85797.75
2017-07-23,81419.25
2017-07-23,77712.75
2017-07-23,74842.0
2017-07-23,72751.5
2017-07-23,71681.5
2017-07-23,71366.25
2017-07-23,71488.0
2017-07-23,74508.0
2017-07-23,80206.25
2017-07-23,85960.75
2017-07-23,91274.25
2017-07-23,96058.0
2017-07-23,100411.5
2017-07-23,103649.25
2017-07-23,105729.75
2017-07-23,107379.25
2017-07-23,108575.0
2017-07-23,108542.0
2017-07-23,106660.75
2017-07-23,103791.75
2017-07-23,101703.25
2017-07-23,97806.25
2017-07-23,91687.75
2017-07-24,81737.8
2017-07-24,77494.4
2017-07-24,74105.2
2017-07-24,72031.4
2017-07-24,71179.4
2017-07-24,72036.6
2017-07-24,75130.6
2017-07-24,79106.6
2017-07-24,83565.0
2017-07-24,88402.4
2017-07-24,93115.0
2017-07-24,97916.8
2017-07-24,102018.6
2017-07-24,105637.2
2017-07-24,108619.0
2017-07-24,110522.8
2017-07-24,111569.4
2017-07-24,112112.6
2017-07-24,111710.4
2017-07-24,109887.2
2017-07-24,106668.2
2017-07-24,103910.0
2017-07-24,100079.0
2017-07-24,93286.2
2017-07-25,84468.0
2017-07-25,79781.57142857143
2017-07-25,76053.85714285714
2017-07-25,73681.14285714286
2017-07-25,72548.0
2017-07-25,73338.85714285714
2017-07-25,76380.42857142857
2017-07-25,80294.57142857143
2017-07-25,84807.42857142857
2017-07-25,89316.0
2017-07-25,94038.57142857143
2017-07-25,98876.42857142857
2017-07-25,103143.57142857143
2017-07-25,106774.28571428571
2017-07-25,109825.42857142857
2017-07-25,111789.42857142857
2017-07-25,112900.42857142857
2017-07-25,113313.0
2017-07-25,112341.28571428571
2017-07-25,109998.71428571429
2017-07-25,106457.28571428571
2017-07-25,104118.85714285714
2017-07-25,100129.71428571429
2017-07-25,93283.28571428571
2017-07-26,90257.5
2017-07-26,84888.83333333333
2017-07-26,80628.83333333333
2017-07-26,77852.83333333333
2017-07-26,76453.16666666667
2017-07-26,76960.0
2017-07-26,79809.83333333333
2017-07-26,83352.83333333333
2017-07-26,88018.5
2017-07-26,92747.0
2017-07-26,97838.66666666667
2017-07-26,102974.16666666667
2017-07-26,107278.33333333333
2017-07-26,110833.0
2017-07-26,113700.0
2017-07-26,115492.66666666667
2017-07-26,116305.83333333333
2017-07-26,117284.5
2017-07-26,116067.0
2017-07-26,113084.83333333333
2017-07-26,109402.66666666667
2017-07-26,106619.5
2017-07-26,103198.83333333333
2017-07-26,96371.66666666667
2017-07-27,89043.4
2017-07-27,83905.3
2017-07-27,79898.7
2017-07-27,77206.2
2017-07-27,75836.1
2017-07-27,76554.3
2017-07-27,79464.6
2017-07-27,83148.3
2017-07-27,87679.7
2017-07-27,92288.9
2017-07-27,97209.9
2017-07-27,102291.4
2017-07-27,106550.0
2017-07-27,110293.4
2017-07-27,113401.2
2017-07-27,115393.5
2017-07-27,116450.7
2017-07-27,116666.4
2017-07-27,115528.3
2017-07-27,113039.4
2017-07-27,109345.8
2017-07-27,106402.5
2017-07-27,102523.7
2017-07-27,95411.8
2017-07-28,87583.90909090909
2017-07-28,82351.72727272728
2017-07-28,78150.18181818182
2017-07-28,75575.63636363637
2017-07-28,74188.36363636363
2017-07-28,74754.27272727272
2017-07-28,77414.18181818182
2017-07-28,80542.18181818182
2017-07-28,84910.36363636363
2017-07-28,89687.81818181818
2017-07-28,94422.72727272728
2017-07-28,99057.18181818182
2017-07-28,103046.18181818182
2017-07-28,106477.18181818182
2017-07-28,109342.72727272728
2017-07-28,111069.90909090909
2017-07-28,111865.45454545454
2017-07-28,111732.63636363637
2017-07-28,110103.09090909091
2017-07-28,107029.18181818182
2017-07-28,102827.36363636363
2017-07-28,99699.54545454546
2017-07-28,96168.72727272728
2017-07-28,90182.0
2017-07-29,82264.08333333333
2017-07-29,77456.33333333333
2017-07-29,73700.25
2017-07-29,71222.83333333333
2017-07-29,69637.25
2017-07-29,69185.58333333333
2017-07-29,69486.41666666667
2017-07-29,70239.66666666667
2017-07-29,73227.91666666667
2017-07-29,77942.25
2017-07-29,83011.08333333333
2017-07-29,87538.0
2017-07-29,91180.83333333333
2017-07-29,94023.58333333333
2017-07-29,96277.66666666667
2017-07-29,97910.75
2017-07-29,99279.5
2017-07-29,100135.16666666667
2017-07-29,99906.58333333333
2017-07-29,97959.16666666667
2017-07-29,94785.58333333333
2017-07-29,92225.66666666667
2017-07-29,89368.0
2017-07-29,84223.41666666667
2017-07-30,77823.33333333333
2017-07-30,73597.0
2017-07-30,70179.55555555556
2017-07-30,67783.22222222222
2017-07-30,66258.44444444444
2017-07-30,65529.11111111111
2017-07-30,65337.333333333336
2017-07-30,65675.44444444444
2017-07-30,68978.0
2017-07-30,74069.33333333333
2017-07-30,79345.0
2017-07-30,84163.11111111111
2017-07-30,88520.77777777778
2017-07-30,92338.0
2017-07-30,95332.44444444444
2017-07-30,97686.44444444444
2017-07-30,99430.55555555556
2017-07-30,100778.88888888889
2017-07-30,101133.33333333333
2017-07-30,99641.55555555556
2017-07-30,97053.55555555556
2017-07-30,95031.22222222222
2017-07-30,91895.33333333333
2017-07-30,86112.11111111111
2017-07-31,82026.0
2017-07-31,77668.25
2017-07-31,74263.875
2017-07-31,72066.5
2017-07-31,71237.25
2017-07-31,72303.875
2017-07-31,75724.625
2017-07-31,79691.875
2017-07-31,84104.25
2017-07-31,89106.625
2017-07-31,94244.875
2017-07-31,99524.0
2017-07-31,104223.25
2017-07-31,108350.875
2017-07-31,111720.125
2017-07-31,113919.5
2017-07-31,115070.0
2017-07-31,115662.75
2017-07-31,115050.0
2017-07-31,112859.125
2017-07-31,109420.25
2017-07-31,106554.875
2017-07-31,101914.625
2017-07-31,94460.75
2017-08-01,87334.125
2017-08-01,82098.25
2017-08-01,78227.25
2017-08-01,75712.625
2017-08-01,74433.5
2017-08-01,75285.375
2017-08-01,78592.125
2017-08-01,82721.0
2017-08-01,87114.0
2017-08-01,91678.25
2017-08-01,96527.5
2017-08-01,101468.0
2017-08-01,105693.75
2017-08-01,109213.25
2017-08-01,112086.75
2017-08-01,113673.0
2017-08-01,114420.375
2017-08-01,114345.0
2017-08-01,113054.375
2017-08-01,110480.0
2017-08-01,106964.375
2017-08-01,104729.375
2017-08-01,100246.75
2017-08-01,92899.75
2017-08-02,85310.18181818182
2017-08-02,80429.45454545454
2017-08-02,76883.90909090909
2017-08-02,74591.72727272728
2017-08-02,73520.54545454546
2017-08-02,74374.09090909091
2017-08-02,77621.27272727272
2017-08-02,81607.09090909091
2017-08-02,85593.63636363637
2017-08-02,89874.0
2017-08-02,94479.36363636363
2017-08-02,99312.72727272728
2017-08-02,103632.81818181818
2017-08-02,107288.72727272728
2017-08-02,110383.0
2017-08-02,112123.09090909091
2017-08-02,112860.0
2017-08-02,112858.45454545454
2017-08-02,111632.90909090909
2017-08-02,109329.36363636363
2017-08-02,106002.09090909091
2017-08-02,104014.09090909091
2017-08-02,99782.0
2017-08-02,92855.27272727272
2017-08-03,81994.5
2017-08-03,77663.5
2017-08-03,74291.5
2017-08-03,72187.5
2017-08-03,71260.83333333333
2017-08-03,72247.83333333333
2017-08-03,75407.83333333333
2017-08-03,79275.5
2017-08-03,83475.33333333333
2017-08-03,87493.5
2017-08-03,91537.16666666667
2017-08-03,95562.33333333333
2017-08-03,98940.5
2017-08-03,101819.66666666667
2017-08-03,104577.66666666667
2017-08-03,105983.5
2017-08-03,106687.66666666667
2017-08-03,106715.83333333333
2017-08-03,105631.16666666667
2017-08-03,103388.16666666667
2017-08-03,100986.0
2017-08-03,99063.33333333333
2017-08-03,95665.0
2017-08-03,89707.66666666667
2017-08-04,78177.5
2017-08-04,73983.25
2017-08-04,70939.25
2017-08-04,68952.25
2017-08-04,67958.75
2017-08-04,68753.5
2017-08-04,71187.5
2017-08-04,74536.5
2017-08-04,78020.75
2017-08-04,81377.75
2017-08-04,84525.75
2017-08-04,87589.25
2017-08-04,90081.75
2017-08-04,92269.75
2017-08-04,94232.0
2017-08-04,95191.25
2017-08-04,95470.5
2017-08-04,95104.5
2017-08-04,93625.75
2017-08-04,91072.5
2017-08-04,88059.25
2017-08-04,86422.25
2017-08-04,83915.25
2017-08-04,79265.75
2017-08-05,74553.8
2017-08-05,70670.8
2017-08-05,67694.8
2017-08-05,65894.0
2017-08-05,64689.8
2017-08-05,64392.4
2017-08-05,64752.2
2017-08-05,65171.2
2017-08-05,67764.2
2017-08-05,71750.0
2017-08-05,75826.6
2017-08-05,79175.2
2017-08-05,81721.0
2017-08-05,83570.0
2017-08-05,84811.0
2017-08-05,85660.4
2017-08-05,86250.8
2017-08-05,86467.4
2017-08-05,85967.2
2017-08-05,84366.2
2017-08-05,82266.4
2017-08-05,81194.2
2017-08-05,79285.8
2017-08-05,75220.4
2017-08-06,71325.5
2017-08-06,68124.66666666667
2017-08-06,65872.0
2017-08-06,64128.5
2017-08-06,62867.166666666664
2017-08-06,62427.333333333336
2017-08-06,62468.666666666664
2017-08-06,62583.5
2017-08-06,64507.833333333336
2017-08-06,68540.0
2017-08-06,72453.66666666667
2017-08-06,75670.5
2017-08-06,78292.83333333333
2017-08-06,80487.0
2017-08-06,82165.33333333333
2017-08-06,83453.33333333333
2017-08-06,84603.0
2017-08-06,85784.0
2017-08-06,86295.66666666667
2017-08-06,85422.33333333333
2017-08-06,83821.0
2017-08-06,82921.66666666667
2017-08-06,80759.66666666667
2017-08-06,76050.83333333333
2017-08-07,73240.0
2017-08-07,69789.57142857143
2017-08-07,67342.42857142857
2017-08-07,65885.57142857143
2017-08-07,65355.142857142855
2017-08-07,66436.57142857143
2017-08-07,69998.14285714286
2017-08-07,74562.0
2017-08-07,78752.28571428571
2017-08-07,82410.85714285714
2017-08-07,85985.42857142857
2017-08-07,89504.0
2017-08-07,92404.57142857143
2017-08-07,94863.57142857143
2017-08-07,97010.85714285714
2017-08-07,98159.28571428571
2017-08-07,98598.28571428571
2017-08-07,98757.28571428571
2017-08-07,97900.42857142857
2017-08-07,96089.0
2017-08-07,93657.14285714286
2017-08-07,92143.71428571429
2017-08-07,88425.28571428571
2017-08-07,82136.57142857143
2017-08-08,77587.0
2017-08-08,73453.66666666667
2017-08-08,70548.33333333333
2017-08-08,68642.33333333333
2017-08-08,67647.66666666667
2017-08-08,68340.66666666667
2017-08-08,71553.66666666667
2017-08-08,75524.66666666667
2017-08-08,79310.66666666667
2017-08-08,83094.33333333333
2017-08-08,87090.0
2017-08-08,91046.66666666667
2017-08-08,94464.33333333333
2017-08-08,97580.33333333333
2017-08-08,100539.33333333333
2017-08-08,102371.66666666667
2017-08-08,103399.0
2017-08-08,103857.33333333333
2017-08-08,103012.66666666667
2017-08-08,101088.0
2017-08-08,98230.0
2017-08-08,96462.0
2017-08-08,92601.66666666667
2017-08-08,86258.33333333333
2017-08-09,78505.0
2017-08-09,74509.2
2017-08-09,71224.8
2017-08-09,69162.6
2017-08-09,68362.4
2017-08-09,69168.8
2017-08-09,71979.8
2017-08-09,75638.8
2017-08-09,79322.8
2017-08-09,82682.0
2017-08-09,86558.8
2017-08-09,90382.4
2017-08-09,93679.4
2017-08-09,96684.4
2017-08-09,99424.2
2017-08-09,101119.2
2017-08-09,102167.4
2017-08-09,102643.4
2017-08-09,101880.8
2017-08-09,99783.6
2017-08-09,96934.2
2017-08-09,95255.8
2017-08-09,91592.6
2017-08-09,85527.2
2017-08-10,81171.33333333333
2017-08-10,76807.83333333333
2017-08-10,73404.0
2017-08-10,71325.83333333333
2017-08-10,70376.66666666667
2017-08-10,71282.33333333333
2017-08-10,74107.33333333333
2017-08-10,77856.83333333333
2017-08-10,82172.66666666667
2017-08-10,86270.5
2017-08-10,90303.0
2017-08-10,94369.5
2017-08-10,97723.5
2017-08-10,100569.66666666667
2017-08-10,103342.16666666667
2017-08-10,104786.66666666667
2017-08-10,105526.0
2017-08-10,105592.83333333333
2017-08-10,104570.0
2017-08-10,102373.33333333333
2017-08-10,99945.66666666667
2017-08-10,97776.83333333333
2017-08-10,94658.5
2017-08-10,88922.0
2017-08-11,83425.63636363637
2017-08-11,78837.0
2017-08-11,75428.45454545454
2017-08-11,73160.09090909091
2017-08-11,72129.27272727272
2017-08-11,72835.0
2017-08-11,75555.36363636363
2017-08-11,78853.45454545454
2017-08-11,82809.63636363637
2017-08-11,87013.0
2017-08-11,91164.63636363637
2017-08-11,95158.18181818182
2017-08-11,98475.0
2017-08-11,101166.45454545454
2017-08-11,103329.63636363637
2017-08-11,104432.09090909091
2017-08-11,104799.27272727272
2017-08-11,104423.18181818182
2017-08-11,102773.72727272728
2017-08-11,99878.36363636363
2017-08-11,96256.81818181818
2017-08-11,93984.63636363637
2017-08-11,90918.45454545454
2017-08-11,85555.81818181818
2017-08-12,78510.71428571429
2017-08-12,74010.28571428571
2017-08-12,70946.42857142857
2017-08-12,68830.0
2017-08-12,67512.42857142857
2017-08-12,67275.57142857143
2017-08-12,67806.28571428571
2017-08-12,68589.85714285714
2017-08-12,71278.28571428571
2017-08-12,75995.0
2017-08-12,80932.85714285714
2017-08-12,85197.42857142857
2017-08-12,88550.28571428571
2017-08-12,91136.71428571429
2017-08-12,92997.28571428571
2017-08-12,94294.71428571429
2017-08-12,95227.85714285714
2017-08-12,95719.0
2017-08-12,95358.28571428571
2017-08-12,93337.0
2017-08-12,90558.85714285714
2017-08-12,88940.28571428571
2017-08-12,85944.14285714286
2017-08-12,80901.57142857143
2017-08-13,73867.33333333333
2017-08-13,70254.5
2017-08-13,67677.0
2017-08-13,65710.66666666667
2017-08-13,64441.5
2017-08-13,63881.166666666664
2017-08-13,64038.333333333336
2017-08-13,64220.666666666664
2017-08-13,66296.66666666667
2017-08-13,70642.0
2017-08-13,75041.83333333333
2017-08-13,78815.33333333333
2017-08-13,82068.66666666667
2017-08-13,84842.83333333333
2017-08-13,87054.66666666667
2017-08-13,88712.16666666667
2017-08-13,89899.66666666667
2017-08-13,90881.5
2017-08-13,91173.83333333333
2017-08-13,89823.16666666667
2017-08-13,88060.33333333333
2017-08-13,87209.66666666667
2017-08-13,84056.66666666667
2017-08-13,78913.33333333333
2017-08-14,77624.4
2017-08-14,73703.6
2017-08-14,70799.6
2017-08-14,69116.6
2017-08-14,68252.0
2017-08-14,68999.6
2017-08-14,71639.8
2017-08-14,75557.4
2017-08-14,79829.4
2017-08-14,84378.6
2017-08-14,88862.4
2017-08-14,93340.0
2017-08-14,97102.0
2017-08-14,100057.6
2017-08-14,102584.6
2017-08-14,104106.4
2017-08-14,104711.4
2017-08-14,104862.6
2017-08-14,104046.8
2017-08-14,102079.4
2017-08-14,99227.8
2017-08-14,97050.0
2017-08-14,93653.2
2017-08-14,87720.0
2017-08-15,84466.8
2017-08-15,79780.2
2017-08-15,76235.6
2017-08-15,73883.2
2017-08-15,72743.0
2017-08-15,73465.6
2017-08-15,76438.6
2017-08-15,80284.6
2017-08-15,84555.8
2017-08-15,88859.4
2017-08-15,93214.0
2017-08-15,97671.6
2017-08-15,101402.6
2017-08-15,104656.2
2017-08-15,107198.6
2017-08-15,108848.6
2017-08-15,109805.8
2017-08-15,110316.0
2017-08-15,109355.6
2017-08-15,107266.0
2017-08-15,104073.4
2017-08-15,101909.0
2017-08-15,98141.2
2017-08-15,91497.2
2017-08-16,84989.91666666667
2017-08-16,80147.33333333333
2017-08-16,76557.75
2017-08-16,74248.58333333333
2017-08-16,73183.5
2017-08-16,74015.33333333333
2017-08-16,77195.33333333333
2017-08-16,81151.33333333333
2017-08-16,85294.25
2017-08-16,89681.08333333333
2017-08-16,94323.25
2017-08-16,99188.0
2017-08-16,103549.83333333333
2017-08-16,107235.16666666667
2017-08-16,110351.58333333333
2017-08-16,112131.25
2017-08-16,112901.41666666667
2017-08-16,112918.16666666667
2017-08-16,111733.5
2017-08-16,109458.08333333333
2017-08-16,106127.41666666667
2017-08-16,104042.66666666667
2017-08-16,99884.41666666667
2017-08-16,92954.41666666667
2017-08-17,88216.16666666667
2017-08-17,83130.58333333333
2017-08-17,79406.83333333333
2017-08-17,76776.58333333333
2017-08-17,75543.83333333333
2017-08-17,76278.66666666667
2017-08-17,79244.25
2017-08-17,82970.75
2017-08-17,87270.58333333333
2017-08-17,91565.41666666667
2017-08-17,96098.41666666667
2017-08-17,100684.16666666667
2017-08-17,104468.16666666667
2017-08-17,107740.5
2017-08-17,110485.41666666667
2017-08-17,112040.83333333333
2017-08-17,112725.91666666667
2017-08-17,112758.66666666667
2017-08-17,111554.91666666667
2017-08-17,109097.16666666667
2017-08-17,105735.0
2017-08-17,103300.58333333333
2017-08-17,99686.33333333333
2017-08-17,93333.41666666667
2017-08-18,85846.61538461539
2017-08-18,80830.92307692308
2017-08-18,76957.46153846153
2017-08-18,74500.53846153847
2017-08-18,73297.0
2017-08-18,73919.76923076923
2017-08-18,76619.46153846153
2017-08-18,79941.46153846153
2017-08-18,84179.76923076923
2017-08-18,88651.07692307692
2017-08-18,93103.23076923077
2017-08-18,97483.76923076923
2017-08-18,101281.07692307692
2017-08-18,104501.0
2017-08-18,107208.69230769231
2017-08-18,108829.15384615384
2017-08-18,109571.30769230769
2017-08-18,109394.23076923077
2017-08-18,107803.30769230769
2017-08-18,104829.84615384616
2017-08-18,100920.15384615384
2017-08-18,98208.76923076923
2017-08-18,94822.84615384616
2017-08-18,88974.0
2017-08-19,84374.92307692308
2017-08-19,79150.0
2017-08-19,75153.23076923077
2017-08-19,72482.30769230769
2017-08-19,70721.15384615384
2017-08-19,70184.69230769231
2017-08-19,70496.23076923077
2017-08-19,71250.61538461539
2017-08-19,74582.69230769231
2017-08-19,79832.69230769231
2017-08-19,85450.38461538461
2017-08-19,90472.0
2017-08-19,94542.07692307692
2017-08-19,97739.38461538461
2017-08-19,100252.69230769231
2017-08-19,102154.46153846153
2017-08-19,103688.46153846153
2017-08-19,104624.61538461539
2017-08-19,104372.0
2017-08-19,102309.38461538461
2017-08-19,98904.38461538461
2017-08-19,96285.07692307692
2017-08-19,93144.30769230769
2017-08-19,87579.30769230769
2017-08-20,81267.81818181818
2017-08-20,76792.27272727272
2017-08-20,73346.0
2017-08-20,70800.0
2017-08-20,69084.09090909091
2017-08-20,68161.27272727272
2017-08-20,67885.90909090909
2017-08-20,67949.27272727272
2017-08-20,71313.72727272728
2017-08-20,77074.0
2017-08-20,82975.0
2017-08-20,88400.27272727272
2017-08-20,93315.0
2017-08-20,97495.72727272728
2017-08-20,100610.0
2017-08-20,102903.0
2017-08-20,104796.63636363637
2017-08-20,106238.0
2017-08-20,106635.63636363637
2017-08-20,105245.27272727272
2017-08-20,102480.54545454546
2017-08-20,100475.63636363637
2017-08-20,97311.45454545454
2017-08-20,91395.27272727272
2017-08-21,86510.27272727272
2017-08-21,81728.90909090909
2017-08-21,78286.27272727272
2017-08-21,75952.18181818182
2017-08-21,74955.18181818182
2017-08-21,75798.63636363637
2017-08-21,79129.27272727272
2017-08-21,83508.27272727272
2017-08-21,88555.54545454546
2017-08-21,93897.27272727272
2017-08-21,99374.72727272728
2017-08-21,104826.54545454546
2017-08-21,109431.63636363637
2017-08-21,113135.09090909091
2017-08-21,115485.36363636363
2017-08-21,116938.90909090909
2017-08-21,117725.36363636363
2017-08-21,117773.90909090909
2017-08-21,116662.45454545454
2017-08-21,114206.18181818182
2017-08-21,110642.27272727272
2017-08-21,107833.81818181818
2017-08-21,103117.18181818182
2017-08-21,95573.45454545454
2017-08-22,85683.8
2017-08-22,80881.0
2017-08-22,77498.0
2017-08-22,75007.8
2017-08-22,73927.4
2017-08-22,74569.0
2017-08-22,77275.8
2017-08-22,81098.0
2017-08-22,85197.8
2017-08-22,89256.0
2017-08-22,93161.0
2017-08-22,97337.2
2017-08-22,100672.2
2017-08-22,103423.4
2017-08-22,105400.6
2017-08-22,106405.6
2017-08-22,107001.6
2017-08-22,106966.6
2017-08-22,105786.4
2017-08-22,103425.4
2017-08-22,100370.6
2017-08-22,98133.6
2017-08-22,94762.0
2017-08-22,88606.4
2017-08-23,77817.0
2017-08-23,73861.42857142857
2017-08-23,70657.42857142857
2017-08-23,68696.71428571429
2017-08-23,67878.85714285714
2017-08-23,68725.85714285714
2017-08-23,71481.14285714286
2017-08-23,75240.85714285714
2017-08-23,79113.71428571429
2017-08-23,82589.57142857143
2017-08-23,86388.57142857143
2017-08-23,89984.14285714286
2017-08-23,93069.0
2017-08-23,95899.85714285714
2017-08-23,98453.42857142857
2017-08-23,99983.71428571429
2017-08-23,100853.85714285714
2017-08-23,101198.57142857143
2017-08-23,100534.71428571429
2017-08-23,98616.14285714286
2017-08-23,95953.42857142857
2017-08-23,94402.28571428571
2017-08-23,91173.71428571429
2017-08-23,85220.42857142857
2017-08-24,76245.2
2017-08-24,72355.4
2017-08-24,69631.8
2017-08-24,67805.6
2017-08-24,67096.8
2017-08-24,68067.2
2017-08-24,71749.0
2017-08-24,76228.2
2017-08-24,79263.0
2017-08-24,82106.8
2017-08-24,84871.4
2017-08-24,87672.0
2017-08-24,89935.2
2017-08-24,92227.8
2017-08-24,94404.4
2017-08-24,95616.2
2017-08-24,96159.6
2017-08-24,96234.8
2017-08-24,95053.6
2017-08-24,92932.4
2017-08-24,91231.6
2017-08-24,90662.2
2017-08-24,86586.6
2017-08-24,80481.6
2017-08-25,77189.33333333333
2017-08-25,73078.66666666667
2017-08-25,70022.0
2017-08-25,68182.0
2017-08-25,67280.66666666667
2017-08-25,68207.0
2017-08-25,70909.0
2017-08-25,74615.0
2017-08-25,77977.66666666667
2017-08-25,80931.33333333333
2017-08-25,83780.0
2017-08-25,86623.66666666667
2017-08-25,88896.66666666667
2017-08-25,91011.66666666667
2017-08-25,92891.0
2017-08-25,93778.0
2017-08-25,93899.66666666667
2017-08-25,93304.33333333333
2017-08-25,91691.66666666667
2017-08-25,89144.33333333333
2017-08-25,86391.33333333333
2017-08-25,85417.0
2017-08-25,82830.33333333333
2017-08-25,78204.33333333333
2017-08-26,74553.8
2017-08-26,70670.8
2017-08-26,67694.8
2017-08-26,65894.0
2017-08-26,64689.8
2017-08-26,64392.4
2017-08-26,64752.2
2017-08-26,65171.2
2017-08-26,67764.2
2017-08-26,71750.0
2017-08-26,75826.6
2017-08-26,79175.2
2017-08-26,81721.0
2017-08-26,83570.0
2017-08-26,84811.0
2017-08-26,85660.4
2017-08-26,86250.8
2017-08-26,86467.4
2017-08-26,85967.2
2017-08-26,84366.2
2017-08-26,82266.4
2017-08-26,81194.2
2017-08-26,79285.8
2017-08-26,75220.4
2017-08-27,72078.0
2017-08-27,68798.33333333333
2017-08-27,66531.66666666667
2017-08-27,64791.666666666664
2017-08-27,63590.166666666664
2017-08-27,63130.5
2017-08-27,63241.333333333336
2017-08-27,63223.333333333336
2017-08-27,64964.0
2017-08-27,69118.66666666667
2017-08-27,73102.83333333333
2017-08-27,76538.5
2017-08-27,79382.66666666667
2017-08-27,81793.66666666667
2017-08-27,83641.16666666667
2017-08-27,85074.16666666667
2017-08-27,86357.0
2017-08-27,87496.0
2017-08-27,87948.33333333333
2017-08-27,86916.66666666667
2017-08-27,85277.0
2017-08-27,84606.16666666667
2017-08-27,82079.83333333333
2017-08-27,77330.0
2017-08-28,73546.66666666667
2017-08-28,70264.0
2017-08-28,68018.66666666667
2017-08-28,66728.33333333333
2017-08-28,66396.66666666667
2017-08-28,67818.0
2017-08-28,71712.0
2017-08-28,76222.33333333333
2017-08-28,79737.0
2017-08-28,82890.0
2017-08-28,86049.33333333333
2017-08-28,89163.0
2017-08-28,91665.33333333333
2017-08-28,93761.33333333333
2017-08-28,95600.66666666667
2017-08-28,96442.66666666667
2017-08-28,96724.33333333333
2017-08-28,96687.66666666667
2017-08-28,95906.0
2017-08-28,94238.0
2017-08-28,92573.66666666667
2017-08-28,91872.66666666667
2017-08-28,87558.66666666667
2017-08-28,81207.0
2017-08-29,75501.66666666667
2017-08-29,71934.0
2017-08-29,69089.33333333333
2017-08-29,67282.0
2017-08-29,66654.33333333333
2017-08-29,67542.33333333333
2017-08-29,70998.33333333333
2017-08-29,75526.0
2017-08-29,78549.0
2017-08-29,81287.33333333333
2017-08-29,83847.0
2017-08-29,86535.33333333333
2017-08-29,88605.66666666667
2017-08-29,90666.0
2017-08-29,92621.0
2017-08-29,93742.33333333333
2017-08-29,94557.33333333333
2017-08-29,94813.66666666667
2017-08-29,94108.66666666667
2017-08-29,92517.33333333333
2017-08-29,90825.0
2017-08-29,89778.33333333333
2017-08-29,85841.33333333333
2017-08-29,79715.33333333333
2017-08-30,77156.66666666667
2017-08-30,73025.5
2017-08-30,70084.83333333333
2017-08-30,68176.66666666667
2017-08-30,67401.66666666667
2017-08-30,68250.83333333333
2017-08-30,71099.33333333333
2017-08-30,74936.33333333333
2017-08-30,78821.33333333333
2017-08-30,82123.0
2017-08-30,85761.33333333333
2017-08-30,89170.0
2017-08-30,92062.5
2017-08-30,94655.33333333333
2017-08-30,96992.66666666667
2017-08-30,98363.5
2017-08-30,99002.0
2017-08-30,99182.33333333333
2017-08-30,98256.5
2017-08-30,96322.16666666667
2017-08-30,93928.16666666667
2017-08-30,92470.66666666667
2017-08-30,89431.16666666667
2017-08-30,83592.83333333333
2017-08-31,76245.2
2017-08-31,72355.4
2017-08-31,69631.8
2017-08-31,67805.6
2017-08-31,67096.8
2017-08-31,68067.2
2017-08-31,71749.0
2017-08-31,76228.2
2017-08-31,79263.0
2017-08-31,82106.8
2017-08-31,84871.4
2017-08-31,87672.0
2017-08-31,89935.2
2017-08-31,92227.8
2017-08-31,94404.4
2017-08-31,95616.2
2017-08-31,96159.6
2017-08-31,96234.8
2017-08-31,95053.6
2017-08-31,92932.4
2017-08-31,91231.6
2017-08-31,90662.2
2017-08-31,86586.6
2017-08-31,80481.6
2017-09-01,71018.5
2017-09-01,67757.375
2017-09-01,65240.375
2017-09-01,63941.625
2017-09-01,63559.0
2017-09-01,64820.75
2017-09-01,68350.125
2017-09-01,74098.25
2017-09-01,76734.125
2017-09-01,78070.125
2017-09-01,79875.5
2017-09-01,81651.125
2017-09-01,83092.875
2017-09-01,84411.625
2017-09-01,85719.125
2017-09-01,86223.875
2017-09-01,86197.875
2017-09-01,85813.25
2017-09-01,84673.0
2017-09-01,83495.375
2017-09-01,82804.0
2017-09-01,80812.125
2017-09-01,77327.0
2017-09-01,73026.625
2017-09-02,67553.57142857143
2017-09-02,64525.28571428572
2017-09-02,62330.0
2017-09-02,60831.42857142857
2017-09-02,60101.857142857145
