date,hour,temp,load,weekday,season
2010-02-26,15.0,26.5,10083.76,5,2
2010-02-26,15.5,26.25,10125.36,5,2
2010-02-26,16.0,26.0,10137.52,5,2
2010-02-26,16.5,25.9,10064.48,5,2
2010-02-26,17.0,25.8,9814.54,5,2
2010-02-26,17.5,25.45,9559.04,5,2
2010-02-26,18.0,25.1,9359.44,5,2
2010-02-26,18.5,24.8,9199.17,5,2
2010-02-26,19.0,24.5,9243.08,5,2
2010-02-26,19.5,24.4,9305.87,5,2
2010-02-26,20.0,24.3,9103.25,5,2
2010-02-26,20.5,24.15,8872.65,5,2
2010-02-26,21.0,24.0,8592.01,5,2
2010-02-26,21.5,23.85,8712.24,5,2
2010-02-26,22.0,23.7,8631.98,5,2
2010-02-26,22.5,23.3,8491.25,5,2
2010-02-26,23.0,22.9,8382.03,5,2
2010-02-26,23.5,23.05,8174.85,5,2
2010-02-27,0.0,23.2,7976.23,5,2
2010-02-27,0.5,23.1,7677.88,5,2
2010-02-27,1.0,23.0,7387.17,5,2
2010-02-27,1.5,22.9,7113.59,5,2
2010-02-27,2.0,22.8,6832.08,5,2
2010-02-27,2.5,22.65,6643.59,5,2
2010-02-27,3.0,22.5,6542.39,5,2
2010-02-27,3.5,22.35,6522.06,5,2
2010-02-27,4.0,22.2,6489.14,5,2
2010-02-27,4.5,21.7,6567.23,5,2
2010-02-27,5.0,21.2,6688.82,5,2
2010-02-27,5.5,21.25,6899.21,5,2
2010-02-27,6.0,21.3,7075.2,5,2
2010-02-27,6.5,21.85,7355.31,5,2
2010-02-27,7.0,22.4,7770.97,5,2
2010-02-27,7.5,23.05,8156.45,5,2
2010-02-27,8.0,23.7,8590.26,5,2
2010-02-27,8.5,24.5,9038.83,5,2
2010-02-27,9.0,25.3,9100.24,5,2
2010-02-27,9.5,25.45,9308.27,5,2
2010-02-27,10.0,25.6,9323.71,5,2
2010-02-27,10.5,25.85,9390.37,5,2
2010-02-27,11.0,26.1,9462.25,5,2
2010-02-27,11.5,26.1,9451.25,5,2
2010-02-27,12.0,26.1,9491.08,5,2
2010-02-27,12.5,26.2,9486.01,5,2
2010-02-27,13.0,26.3,9572.69,5,2
2010-02-27,13.5,26.1,9635.97,5,2
2010-02-27,14.0,25.9,9748.54,5,2
2010-02-27,14.5,25.2,9794.83,5,2
2010-02-27,15.0,24.5,9931.51,5,2
2010-02-27,15.5,23.05,10001.66,5,2
2010-02-27,16.0,21.6,10028.25,5,2
2010-02-27,16.5,21.8,9935.42,5,2
2010-02-27,17.0,22.0,9948.68,5,2
2010-02-27,17.5,22.2,9779.55,5,2
2010-02-27,18.0,22.4,9629.95,5,2
2010-02-27,18.5,22.25,9359.16,5,2
2010-02-27,19.0,22.1,9300.65,5,2
2010-02-27,19.5,21.85,9307.57,5,2
2010-02-27,20.0,21.6,9087.73,5,2
2010-02-27,20.5,21.75,8896.0,5,2
2010-02-27,21.0,21.9,8681.73,5,2
2010-02-27,21.5,21.55,8621.72,5,2
2010-02-27,22.0,21.2,8505.64,5,2
2010-02-27,22.5,21.35,8364.88,5,2
2010-02-27,23.0,21.5,8145.27,5,2
2010-02-27,23.5,21.4,7889.2,5,2
2010-02-28,0.0,21.3,7649.9,7,2
2010-02-28,0.5,20.55,7440.0,7,2
2010-02-28,1.0,19.8,7222.91,7,2
2010-02-28,1.5,19.5,6983.8,7,2
2010-02-28,2.0,19.2,6745.43,7,2
2010-02-28,2.5,19.3,6592.4,7,2
2010-02-28,3.0,19.4,6517.36,7,2
2010-02-28,3.5,19.65,6499.88,7,2
2010-02-28,4.0,19.9,6483.9,7,2
2010-02-28,4.5,19.9,6520.39,7,2
2010-02-28,5.0,19.9,6605.72,7,2
2010-02-28,5.5,20.0,6676.8,7,2
2010-02-28,6.0,20.1,6754.5,7,2
2010-02-28,6.5,20.0,6969.41,7,2
2010-02-28,7.0,19.9,7344.48,7,2
2010-02-28,7.5,19.65,7738.48,7,2
2010-02-28,8.0,19.4,8073.18,7,2
2010-02-28,8.5,19.35,8426.38,7,2
2010-02-28,9.0,19.3,8641.67,7,2
2010-02-28,9.5,19.4,8873.26,7,2
2010-02-28,10.0,19.5,9007.01,7,2
2010-02-28,10.5,19.0,9061.15,7,2
2010-02-28,11.0,18.5,9150.94,7,2
2010-02-28,11.5,18.45,9243.73,7,2
2010-02-28,12.0,18.4,9359.12,7,2
2010-02-28,12.5,18.15,9392.01,7,2
2010-02-28,13.0,17.9,9392.84,7,2
2010-02-28,13.5,18.55,9435.15,7,2
2010-02-28,14.0,19.2,9513.77,7,2
2010-02-28,14.5,19.1,9509.55,7,2
2010-02-28,15.0,19.0,9381.06,7,2
2010-02-28,15.5,19.15,9330.35,7,2
2010-02-28,16.0,19.3,9319.55,7,2
2010-02-28,16.5,18.6,9221.87,7,2
2010-02-28,17.0,17.9,9203.34,7,2
2010-02-28,17.5,18.0,9233.62,7,2
2010-02-28,18.0,18.1,9123.07,7,2
2010-02-28,18.5,18.0,8967.65,7,2
2010-02-28,19.0,17.9,9001.38,7,2
2010-02-28,19.5,17.95,9120.15,7,2
2010-02-28,20.0,18.0,8925.69,7,2
2010-02-28,20.5,18.3,8624.19,7,2
2010-02-28,21.0,18.6,8335.04,7,2
2010-02-28,21.5,18.15,8162.53,7,2
2010-02-28,22.0,17.7,8059.29,7,2
2010-02-28,22.5,17.95,7848.85,7,2
2010-02-28,23.0,18.2,7621.8,7,2
2010-02-28,23.5,18.25,7407.19,7,2
2010-03-01,0.0,18.3,7242.72,1,3
2010-03-01,0.5,18.1,6981.63,1,3
2010-03-01,1.0,17.9,6878.13,1,3
2010-03-01,1.5,17.95,6674.12,1,3
2010-03-01,2.0,18.0,6468.76,1,3
2010-03-01,2.5,17.8,6378.27,1,3
2010-03-01,3.0,17.6,6382.87,1,3
2010-03-01,3.5,17.6,6398.17,1,3
2010-03-01,4.0,17.6,6404.88,1,3
2010-03-01,4.5,17.85,6681.83,1,3
2010-03-01,5.0,18.1,6996.4,1,3
2010-03-01,5.5,18.3,7672.73,1,3
2010-03-01,6.0,18.5,8226.14,1,3
2010-03-01,6.5,18.7,8671.97,1,3
2010-03-01,7.0,18.9,9138.32,1,3
2010-03-01,7.5,19.25,9332.39,1,3
2010-03-01,8.0,19.6,9480.83,1,3
2010-03-01,8.5,20.05,9690.49,1,3
2010-03-01,9.0,20.5,9751.34,1,3
2010-03-01,9.5,20.75,9779.13,1,3
2010-03-01,10.0,21.0,9800.15,1,3
2010-03-01,10.5,21.45,9786.58,1,3
2010-03-01,11.0,21.9,9813.83,1,3
2010-03-01,11.5,21.7,9742.83,1,3
2010-03-01,12.0,21.5,9622.25,1,3
2010-03-01,12.5,21.15,9662.34,1,3
2010-03-01,13.0,20.8,9662.14,1,3
2010-03-01,13.5,21.35,9645.16,1,3
2010-03-01,14.0,21.9,9577.78,1,3
2010-03-01,14.5,21.85,9559.47,1,3
2010-03-01,15.0,21.8,9538.78,1,3
2010-03-01,15.5,21.75,9519.08,1,3
2010-03-01,16.0,21.7,9591.96,1,3
2010-03-01,16.5,21.4,9612.44,1,3
2010-03-01,17.0,21.1,9634.04,1,3
2010-03-01,17.5,20.85,9348.12,1,3
2010-03-01,18.0,20.6,9200.01,1,3
2010-03-01,18.5,20.35,9030.11,1,3
2010-03-01,19.0,20.1,8995.97,1,3
2010-03-01,19.5,20.0,8979.51,1,3
2010-03-01,20.0,19.9,8796.24,1,3
2010-03-01,20.5,19.8,8529.0,1,3
2010-03-01,21.0,19.7,8187.29,1,3
2010-03-01,21.5,19.65,8164.37,1,3
2010-03-01,22.0,19.6,8016.39,1,3
2010-03-01,22.5,19.65,7991.22,1,3
2010-03-01,23.0,19.7,7916.52,1,3
2010-03-01,23.5,19.65,7763.65,1,3
2010-03-02,0.0,19.6,7620.14,2,3
2010-03-02,0.5,19.55,7486.49,2,3
2010-03-02,1.0,19.5,7263.53,2,3
2010-03-02,1.5,19.3,6989.47,2,3
2010-03-02,2.0,19.1,6771.96,2,3
2010-03-02,2.5,18.85,6587.99,2,3
2010-03-02,3.0,18.6,6441.93,2,3
2010-03-02,3.5,18.6,6479.27,2,3
2010-03-02,4.0,18.6,6539.52,2,3
2010-03-02,4.5,18.45,6744.53,2,3
2010-03-02,5.0,18.3,7008.3,2,3
2010-03-02,5.5,18.65,7636.34,2,3
2010-03-02,6.0,19.0,8293.65,2,3
2010-03-02,6.5,19.8,8728.07,2,3
2010-03-02,7.0,20.6,9088.07,2,3
2010-03-02,7.5,21.6,9193.91,2,3
2010-03-02,8.0,22.6,9251.75,2,3
2010-03-02,8.5,22.4,9420.85,2,3
2010-03-02,9.0,22.2,9499.19,2,3
2010-03-02,9.5,22.0,9511.87,2,3
2010-03-02,10.0,21.8,9498.29,2,3
2010-03-02,10.5,21.9,9559.15,2,3
2010-03-02,11.0,22.0,9544.41,2,3
2010-03-02,11.5,22.65,9525.17,2,3
2010-03-02,12.0,23.3,9489.53,2,3
2010-03-02,12.5,23.1,9494.46,2,3
2010-03-02,13.0,22.9,9480.51,2,3
2010-03-02,13.5,23.25,9475.18,2,3
2010-03-02,14.0,23.6,9389.66,2,3
2010-03-02,14.5,23.15,9335.08,2,3
2010-03-02,15.0,22.7,9360.86,2,3
2010-03-02,15.5,22.4,9413.11,2,3
2010-03-02,16.0,22.1,9450.08,2,3
2010-03-02,16.5,21.9,9400.1,2,3
2010-03-02,17.0,21.7,9370.15,2,3
2010-03-02,17.5,21.6,9157.32,2,3
2010-03-02,18.0,21.5,9004.59,2,3
2010-03-02,18.5,21.25,8953.3,2,3
2010-03-02,19.0,21.0,8927.71,2,3
2010-03-02,19.5,20.95,8979.13,2,3
2010-03-02,20.0,20.9,8834.07,2,3
2010-03-02,20.5,20.95,8582.43,2,3
2010-03-02,21.0,21.0,8280.43,2,3
2010-03-02,21.5,20.85,8298.93,2,3
2010-03-02,22.0,20.7,8124.55,2,3
2010-03-02,22.5,20.6,8066.58,2,3
2010-03-02,23.0,20.5,7947.19,2,3
2010-03-02,23.5,20.4,7802.77,2,3
2010-03-03,0.0,20.3,7666.5,3,3
2010-03-03,0.5,19.5,7462.72,3,3
2010-03-03,1.0,18.7,7279.36,3,3
2010-03-03,1.5,18.3,6988.71,3,3
2010-03-03,2.0,17.9,6698.42,3,3
2010-03-03,2.5,17.65,6534.49,3,3
2010-03-03,3.0,17.4,6450.12,3,3
2010-03-03,3.5,17.4,6469.04,3,3
2010-03-03,4.0,17.4,6537.35,3,3
2010-03-03,4.5,17.45,6744.65,3,3
2010-03-03,5.0,17.5,7019.37,3,3
2010-03-03,5.5,17.55,7654.17,3,3
2010-03-03,6.0,17.6,8259.46,3,3
2010-03-03,6.5,18.2,8697.43,3,3
2010-03-03,7.0,18.8,9100.36,3,3
2010-03-03,7.5,19.85,9239.89,3,3
2010-03-03,8.0,20.9,9332.62,3,3
2010-03-03,8.5,20.85,9567.95,3,3
2010-03-03,9.0,20.8,9669.83,3,3
2010-03-03,9.5,21.2,9730.68,3,3
2010-03-03,10.0,21.6,9775.35,3,3
2010-03-03,10.5,22.3,9745.3,3,3
2010-03-03,11.0,23.0,9806.22,3,3
2010-03-03,11.5,23.5,9772.48,3,3
2010-03-03,12.0,24.0,9783.74,3,3
2010-03-03,12.5,24.5,9800.3,3,3
2010-03-03,13.0,25.0,9805.13,3,3
2010-03-03,13.5,24.85,9773.32,3,3
2010-03-03,14.0,24.7,9697.14,3,3
2010-03-03,14.5,24.6,9710.58,3,3
2010-03-03,15.0,24.5,9776.65,3,3
2010-03-03,15.5,24.35,9776.52,3,3
2010-03-03,16.0,24.2,9785.86,3,3
2010-03-03,16.5,23.95,9707.02,3,3
2010-03-03,17.0,23.7,9598.8,3,3
2010-03-03,17.5,23.6,9360.89,3,3
2010-03-03,18.0,23.5,9216.73,3,3
2010-03-03,18.5,23.25,9039.71,3,3
2010-03-03,19.0,23.0,9094.44,3,3
2010-03-03,19.5,22.9,9212.28,3,3
2010-03-03,20.0,22.8,9018.07,3,3
2010-03-03,20.5,22.85,8756.6,3,3
2010-03-03,21.0,22.9,8464.0,3,3
2010-03-03,21.5,22.95,8410.15,3,3
2010-03-03,22.0,23.0,8214.57,3,3
2010-03-03,22.5,23.05,8153.6,3,3
2010-03-03,23.0,23.1,8059.62,3,3
2010-03-03,23.5,23.1,7899.71,3,3
2010-03-04,0.0,23.1,7723.29,4,3
2010-03-04,0.5,23.05,7567.75,4,3
2010-03-04,1.0,23.0,7305.22,4,3
2010-03-04,1.5,22.9,7004.35,4,3
2010-03-04,2.0,22.8,6772.37,4,3
2010-03-04,2.5,22.75,6579.59,4,3
2010-03-04,3.0,22.7,6498.34,4,3
2010-03-04,3.5,22.6,6493.7,4,3
2010-03-04,4.0,22.5,6575.3,4,3
2010-03-04,4.5,22.55,6798.57,4,3
2010-03-04,5.0,22.6,7057.49,4,3
2010-03-04,5.5,22.65,7710.26,4,3
2010-03-04,6.0,22.7,8257.28,4,3
2010-03-04,6.5,23.15,8719.72,4,3
2010-03-04,7.0,23.6,9137.33,4,3
2010-03-04,7.5,23.75,9268.66,4,3
2010-03-04,8.0,23.9,9383.15,4,3
2010-03-04,8.5,24.35,9618.23,4,3
2010-03-04,9.0,24.8,9762.4,4,3
2010-03-04,9.5,24.6,9840.94,4,3
2010-03-04,10.0,24.4,9900.17,4,3
2010-03-04,10.5,24.3,9917.14,4,3
2010-03-04,11.0,24.2,9956.33,4,3
2010-03-04,11.5,24.15,9918.44,4,3
2010-03-04,12.0,24.1,9973.25,4,3
2010-03-04,12.5,23.85,10046.95,4,3
2010-03-04,13.0,23.6,10062.29,4,3
2010-03-04,13.5,23.55,10109.92,4,3
2010-03-04,14.0,23.5,10086.19,4,3
2010-03-04,14.5,23.35,10085.09,4,3
2010-03-04,15.0,23.2,10105.69,4,3
2010-03-04,15.5,23.25,10110.17,4,3
2010-03-04,16.0,23.3,10110.66,4,3
2010-03-04,16.5,23.1,9997.81,4,3
2010-03-04,17.0,22.9,9930.54,4,3
2010-03-04,17.5,22.7,9655.64,4,3
2010-03-04,18.0,22.5,9558.58,4,3
2010-03-04,18.5,22.2,9484.46,4,3
2010-03-04,19.0,21.9,9598.29,4,3
2010-03-04,19.5,21.75,9603.49,4,3
2010-03-04,20.0,21.6,9384.25,4,3
2010-03-04,20.5,21.45,9011.44,4,3
2010-03-04,21.0,21.3,8689.19,4,3
2010-03-04,21.5,21.15,8711.33,4,3
2010-03-04,22.0,21.0,8509.65,4,3
2010-03-04,22.5,21.05,8401.14,4,3
2010-03-04,23.0,21.1,8252.09,4,3
2010-03-04,23.5,21.05,8051.83,4,3
2010-03-05,0.0,21.0,7906.59,5,3
2010-03-05,0.5,20.95,7691.31,5,3
2010-03-05,1.0,20.9,7465.82,5,3
2010-03-05,1.5,21.05,7184.63,5,3
2010-03-05,2.0,21.2,6982.45,5,3
2010-03-05,2.5,21.2,6818.64,5,3
2010-03-05,3.0,21.2,6703.38,5,3
2010-03-05,3.5,21.35,6698.57,5,3
2010-03-05,4.0,21.5,6711.65,5,3
2010-03-05,4.5,21.45,6922.24,5,3
2010-03-05,5.0,21.4,7205.27,5,3
2010-03-05,5.5,21.3,7815.7,5,3
2010-03-05,6.0,21.2,8450.57,5,3
2010-03-05,6.5,21.4,8955.44,5,3
2010-03-05,7.0,21.6,9396.78,5,3
2010-03-05,7.5,22.0,9605.68,5,3
2010-03-05,8.0,22.4,9781.86,5,3
2010-03-05,8.5,23.125,10015.94,5,3
2010-03-05,9.0,23.85,10195.19,5,3
2010-03-05,9.5,24.575,10338.46,5,3
2010-03-05,10.0,25.3,10301.52,5,3
2010-03-05,10.5,25.45,10306.19,5,3
2010-03-05,11.0,25.6,10239.34,5,3
2010-03-05,11.5,25.65,10128.12,5,3
2010-03-05,12.0,25.7,10023.66,5,3
2010-03-05,12.5,25.5,10115.07,5,3
2010-03-05,13.0,25.3,10081.55,5,3
2010-03-05,13.5,25.2,10082.41,5,3
2010-03-05,14.0,25.1,10007.49,5,3
2010-03-05,14.5,25.55,9883.99,5,3
2010-03-05,15.0,26.0,9948.41,5,3
2010-03-05,15.5,25.95,9918.67,5,3
2010-03-05,16.0,25.9,9950.13,5,3
2010-03-05,16.5,25.85,9910.09,5,3
2010-03-05,17.0,25.8,9752.66,5,3
2010-03-05,17.5,25.35,9507.75,5,3
2010-03-05,18.0,24.9,9421.01,5,3
2010-03-05,18.5,24.55,9306.99,5,3
2010-03-05,19.0,24.2,9289.85,5,3
2010-03-05,19.5,24.05,9277.71,5,3
2010-03-05,20.0,23.9,8999.75,5,3
2010-03-05,20.5,23.7,8831.25,5,3
2010-03-05,21.0,23.5,8570.37,5,3
2010-03-05,21.5,23.45,8670.63,5,3
2010-03-05,22.0,23.4,8568.74,5,3
2010-03-05,22.5,23.45,8474.7,5,3
2010-03-05,23.0,23.5,8356.15,5,3
2010-03-05,23.5,23.45,8142.45,5,3
2010-03-06,0.0,23.4,7927.48,5,3
2010-03-06,0.5,23.35,7733.12,5,3
2010-03-06,1.0,23.3,7413.03,5,3
2010-03-06,1.5,23.15,7143.91,5,3
2010-03-06,2.0,23.0,6797.67,5,3
2010-03-06,2.5,22.95,6654.5,5,3
2010-03-06,3.0,22.9,6578.02,5,3
2010-03-06,3.5,22.9,6523.51,5,3
2010-03-06,4.0,22.9,6547.64,5,3
2010-03-06,4.5,22.9,6623.79,5,3
2010-03-06,5.0,22.9,6742.77,5,3
2010-03-06,5.5,23.05,6968.19,5,3
2010-03-06,6.0,23.2,7183.82,5,3
2010-03-06,6.5,23.8,7395.02,5,3
2010-03-06,7.0,24.4,7840.79,5,3
2010-03-06,7.5,24.7,8301.58,5,3
2010-03-06,8.0,25.0,8689.11,5,3
2010-03-06,8.5,25.25,9113.38,5,3
2010-03-06,9.0,25.5,9268.14,5,3
2010-03-06,9.5,25.5,9451.87,5,3
2010-03-06,10.0,25.5,9480.64,5,3
2010-03-06,10.5,25.65,9472.9,5,3
2010-03-06,11.0,25.8,9518.42,5,3
2010-03-06,11.5,25.6,9570.56,5,3
2010-03-06,12.0,25.4,9600.64,5,3
2010-03-06,12.5,25.45,9655.34,5,3
2010-03-06,13.0,25.5,9616.29,5,3
2010-03-06,13.5,25.55,9599.04,5,3
2010-03-06,14.0,25.6,9623.51,5,3
2010-03-06,14.5,25.35,9621.2,5,3
2010-03-06,15.0,25.1,9723.1,5,3
2010-03-06,15.5,24.9,9781.53,5,3
2010-03-06,16.0,24.7,9859.15,5,3
2010-03-06,16.5,24.6,9723.67,5,3
2010-03-06,17.0,24.5,9706.75,5,3
2010-03-06,17.5,24.4,9581.27,5,3
2010-03-06,18.0,24.3,9473.03,5,3
2010-03-06,18.5,24.05,9342.78,5,3
2010-03-06,19.0,23.8,9405.58,5,3
2010-03-06,19.5,23.9,9397.58,5,3
2010-03-06,20.0,24.0,9195.98,5,3
2010-03-06,20.5,24.05,9027.99,5,3
2010-03-06,21.0,24.1,8723.79,5,3
2010-03-06,21.5,24.05,8622.46,5,3
2010-03-06,22.0,24.0,8569.94,5,3
2010-03-06,22.5,23.9,8406.86,5,3
2010-03-06,23.0,23.8,8155.55,5,3
2010-03-06,23.5,23.65,7873.05,5,3
2010-03-07,0.0,23.5,7659.19,7,3
2010-03-07,0.5,23.2,7455.05,7,3
2010-03-07,1.0,22.9,7245.92,7,3
2010-03-07,1.5,22.85,6999.17,7,3
2010-03-07,2.0,22.8,6777.47,7,3
2010-03-07,2.5,22.7,6644.84,7,3
2010-03-07,3.0,22.6,6550.27,7,3
2010-03-07,3.5,22.65,6444.45,7,3
2010-03-07,4.0,22.7,6472.13,7,3
2010-03-07,4.5,22.75,6536.47,7,3
2010-03-07,5.0,22.8,6583.41,7,3
2010-03-07,5.5,22.85,6691.55,7,3
2010-03-07,6.0,22.9,6764.18,7,3
2010-03-07,6.5,23.25,6966.76,7,3
2010-03-07,7.0,23.6,7244.89,7,3
2010-03-07,7.5,24.25,7688.94,7,3
2010-03-07,8.0,24.9,8134.56,7,3
2010-03-07,8.5,25.5,8490.44,7,3
2010-03-07,9.0,26.1,8714.42,7,3
2010-03-07,9.5,26.4,8966.87,7,3
2010-03-07,10.0,26.7,9038.35,7,3
2010-03-07,10.5,26.4,9071.59,7,3
2010-03-07,11.0,26.1,9120.67,7,3
2010-03-07,11.5,27.1,9132.07,7,3
2010-03-07,12.0,28.1,9182.18,7,3
2010-03-07,12.5,27.85,9127.01,7,3
2010-03-07,13.0,27.6,9097.54,7,3
2010-03-07,13.5,27.6,9086.95,7,3
2010-03-07,14.0,27.6,9000.52,7,3
2010-03-07,14.5,27.65,8994.23,7,3
2010-03-07,15.0,27.7,9043.44,7,3
2010-03-07,15.5,28.35,9038.5,7,3
2010-03-07,16.0,29.0,9024.65,7,3
2010-03-07,16.5,28.55,8951.79,7,3
2010-03-07,17.0,28.1,9017.55,7,3
2010-03-07,17.5,27.6,9023.87,7,3
2010-03-07,18.0,27.1,8993.5,7,3
2010-03-07,18.5,26.925,8840.16,7,3
2010-03-07,19.0,26.75,9024.83,7,3
2010-03-07,19.5,26.575,8936.81,7,3
2010-03-07,20.0,26.4,8811.27,7,3
2010-03-07,20.5,26.15,8574.46,7,3
2010-03-07,21.0,25.9,8267.37,7,3
2010-03-07,21.5,25.65,8185.46,7,3
2010-03-07,22.0,25.4,8003.64,7,3
2010-03-07,22.5,25.05,7864.94,7,3
2010-03-07,23.0,24.7,7701.74,7,3
2010-03-07,23.5,24.35,7491.24,7,3
2010-03-08,0.0,24.0,7377.93,1,3
2010-03-08,0.5,23.35,7196.04,1,3
2010-03-08,1.0,22.7,7091.5,1,3
2010-03-08,1.5,22.3,6833.73,1,3
2010-03-08,2.0,21.9,6658.64,1,3
2010-03-08,2.5,21.45,6600.14,1,3
2010-03-08,3.0,21.0,6532.89,1,3
2010-03-08,3.5,21.2,6575.26,1,3
2010-03-08,4.0,21.4,6629.86,1,3
2010-03-08,4.5,21.25,6881.22,1,3
2010-03-08,5.0,21.1,7190.06,1,3
2010-03-08,5.5,20.95,7808.1,1,3
2010-03-08,6.0,20.8,8382.51,1,3
2010-03-08,6.5,21.65,8822.73,1,3
2010-03-08,7.0,22.5,9234.51,1,3
2010-03-08,7.5,23.2,9533.28,1,3
2010-03-08,8.0,23.9,9823.16,1,3
2010-03-08,8.5,24.6,10111.66,1,3
2010-03-08,9.0,25.3,10315.08,1,3
2010-03-08,9.5,25.55,10565.27,1,3
2010-03-08,10.0,25.8,10754.89,1,3
2010-03-08,10.5,26.45,10746.5,1,3
2010-03-08,11.0,27.1,10834.81,1,3
2010-03-08,11.5,27.65,10902.97,1,3
2010-03-08,12.0,28.2,10942.13,1,3
2010-03-08,12.5,28.65,11031.96,1,3
2010-03-08,13.0,29.1,11016.29,1,3
2010-03-08,13.5,29.45,10971.04,1,3
2010-03-08,14.0,29.8,10889.08,1,3
2010-03-08,14.5,29.7,10837.99,1,3
2010-03-08,15.0,29.6,10863.19,1,3
2010-03-08,15.5,29.45,10980.9,1,3
2010-03-08,16.0,29.3,11054.9,1,3
2010-03-08,16.5,29.1,11003.97,1,3
2010-03-08,17.0,28.9,10899.35,1,3
2010-03-08,17.5,28.2,10552.76,1,3
2010-03-08,18.0,27.5,10355.53,1,3
2010-03-08,18.5,26.7,10093.29,1,3
2010-03-08,19.0,25.9,10084.43,1,3
2010-03-08,19.5,25.3,10081.49,1,3
2010-03-08,20.0,24.7,9890.01,1,3
2010-03-08,20.5,24.25,9468.58,1,3
2010-03-08,21.0,23.8,9057.71,1,3
2010-03-08,21.5,23.35,8915.57,1,3
2010-03-08,22.0,22.9,8626.81,1,3
2010-03-08,22.5,22.5,8398.74,1,3
2010-03-08,23.0,22.1,8175.41,1,3
2010-03-08,23.5,21.75,7924.58,1,3
2010-03-09,0.0,21.4,7712.94,2,3
2010-03-09,0.5,21.05,7445.92,2,3
2010-03-09,1.0,20.7,7249.85,2,3
2010-03-09,1.5,20.55,6945.44,2,3
2010-03-09,2.0,20.4,6661.36,2,3
2010-03-09,2.5,20.55,6529.74,2,3
2010-03-09,3.0,20.7,6424.26,2,3
2010-03-09,3.5,20.4,6441.16,2,3
2010-03-09,4.0,20.1,6501.58,2,3
2010-03-09,4.5,20.05,6678.72,2,3
2010-03-09,5.0,20.0,6955.66,2,3
2010-03-09,5.5,19.65,7587.98,2,3
2010-03-09,6.0,19.3,8166.55,2,3
2010-03-09,6.5,19.35,8550.27,2,3
2010-03-09,7.0,19.4,8972.79,2,3
2010-03-09,7.5,19.35,9237.99,2,3
2010-03-09,8.0,19.3,9392.06,2,3
2010-03-09,8.5,19.6,9690.51,2,3
2010-03-09,9.0,19.9,9848.52,2,3
2010-03-09,9.5,20.05,9955.11,2,3
2010-03-09,10.0,20.2,10079.58,2,3
2010-03-09,10.5,20.35,10098.84,2,3
2010-03-09,11.0,20.5,10163.99,2,3
2010-03-09,11.5,20.05,10229.0,2,3
2010-03-09,12.0,19.6,10289.11,2,3
2010-03-09,12.5,19.65,10359.88,2,3
2010-03-09,13.0,19.7,10423.24,2,3
2010-03-09,13.5,20.05,10442.47,2,3
2010-03-09,14.0,20.4,10472.59,2,3
2010-03-09,14.5,20.35,10512.8,2,3
2010-03-09,15.0,20.3,10632.4,2,3
2010-03-09,15.5,20.35,10705.17,2,3
2010-03-09,16.0,20.4,10747.42,2,3
2010-03-09,16.5,20.55,10344.55,2,3
2010-03-09,17.0,20.7,10317.63,2,3
2010-03-09,17.5,20.6,10160.98,2,3
2010-03-09,18.0,20.5,9961.3,2,3
2010-03-09,18.5,20.5,9772.13,2,3
2010-03-09,19.0,20.5,9799.26,2,3
2010-03-09,19.5,20.5,9811.45,2,3
2010-03-09,20.0,20.5,9532.26,2,3
2010-03-09,20.5,20.4,9143.7,2,3
2010-03-09,21.0,20.3,8802.51,2,3
2010-03-09,21.5,20.25,8648.38,2,3
2010-03-09,22.0,20.2,8495.33,2,3
2010-03-09,22.5,20.1,8340.57,2,3
2010-03-09,23.0,20.0,8176.38,2,3
2010-03-09,23.5,19.95,7994.76,2,3
2010-03-10,0.0,19.9,7799.57,3,3
2010-03-10,0.5,19.8,7561.11,3,3
2010-03-10,1.0,19.7,7333.97,3,3
2010-03-10,1.5,19.55,7039.31,3,3
2010-03-10,2.0,19.4,6780.45,3,3
2010-03-10,2.5,19.4,6624.24,3,3
2010-03-10,3.0,19.4,6547.42,3,3
2010-03-10,3.5,19.45,6553.7,3,3
2010-03-10,4.0,19.5,6616.21,3,3
2010-03-10,4.5,19.6,6846.07,3,3
2010-03-10,5.0,19.7,7137.94,3,3
2010-03-10,5.5,18.95,7799.28,3,3
2010-03-10,6.0,18.2,8426.93,3,3
2010-03-10,6.5,18.8,8886.33,3,3
2010-03-10,7.0,19.4,9286.34,3,3
2010-03-10,7.5,19.85,9417.65,3,3
2010-03-10,8.0,20.3,9542.86,3,3
2010-03-10,8.5,20.85,9692.23,3,3
2010-03-10,9.0,21.4,9806.02,3,3
2010-03-10,9.5,21.4,9913.53,3,3
2010-03-10,10.0,21.4,9907.4,3,3
2010-03-10,10.5,22.0,9863.72,3,3
2010-03-10,11.0,22.6,9868.66,3,3
2010-03-10,11.5,22.45,9805.95,3,3
2010-03-10,12.0,22.3,9787.24,3,3
2010-03-10,12.5,22.25,9751.84,3,3
2010-03-10,13.0,22.2,9737.86,3,3
2010-03-10,13.5,23.0,9705.77,3,3
2010-03-10,14.0,23.8,9649.2,3,3
2010-03-10,14.5,22.9,9614.62,3,3
2010-03-10,15.0,22.0,9576.57,3,3
2010-03-10,15.5,21.65,9570.14,3,3
2010-03-10,16.0,21.3,9559.75,3,3
2010-03-10,16.5,21.35,9537.36,3,3
2010-03-10,17.0,21.4,9456.97,3,3
2010-03-10,17.5,21.2,9143.4,3,3
