date,load1,load2,load3,load4,load5,load6,load7,load8,load9,load10,load11,load12,load13,load14,load15,load16,load17,load18,load19,load20,load21,load22,load23,load24,load25,load26,load27,load28,load29,load30,load31,load32,load33,load34,load35,load36,load37,load38,load39,load40,load41,load42,load43,load44,load45,load46,load47,load48
2006-02-21,7841.86333,7610.09333,7356.29833,7066.28667,6740.72,6520.305,6491.23,6406.68,6512.13667,6783.16833,7058.56667,7819.82167,8295.965,8856.955,9290.21167,9587.57333,9794.725,10043.25667,10219.96,10287.82667,10372.69667,10325.64,10479.52,10510.69167,10553.805,10575.79833,10651.50667,10714.85333,10708.46167,10756.405,10753.31333,10889.09833,10893.72667,10830.705,10710.89667,10341.45833,10087.12333,9743.91167,9669.205,9795.22833,9681.87667,9359.78667,9022.07667,8986.05,8713.62833,8583.345,8338.99,8108.42167
2006-02-22,7879.925,7676.38833,7454.755,7111.60333,6801.18167,6618.19,6493.28833,6492.76,6560.89667,6728.07333,7071.85333,7760.48833,8366.29333,8783.00667,9154.06833,9435.305,9625.15833,9932.61667,10094.435,10247.53667,10276.74833,10278.10667,10308.99,10355.465,10387.635,10493.46833,10564.73,10592.80833,10642.33667,10619.34333,10709.36833,10771.77,10743.39167,10565.47167,10383.14667,10087.99167,9878.68833,9564.38333,9458.5,9578.02167,9410.66833,9107.43167,8754.00333,8721.28167,8527.49833,8400.58667,8138.86667,8001.925
2006-02-23,7768.52167,7533.89833,7303.275,6965.37667,6705.37333,6500.47167,6416.70667,6388.39,6439.805,6690.92667,7019.795,7710.44667,8316.345,8754.21167,9188.23833,9364.07667,9555.20833,9848.35333,9979.78833,10068.40167,10134.76167,10153.355,10242.59667,10249.2,10266.125,10345.91,10385.09667,10406.24833,10409.32667,10493.93333,10546.285,10528.43333,10471.15167,10447.51,10418.095,10161.91,9995.67667,9773.685,9738.72,9881.57667,9825.65167,9354.25833,9031.01167,8946.50667,8713.85667,8639.88167,8456.095,8205.24167
2006-02-24,7985.62167,7761.225,7496.06333,7155.45167,6834.48167,6657.945,6531.7,6579.91167,6559.725,6826.13833,7162.73167,7830.31167,8401.24167,8793.60333,9215.89333,9520.425,9750.98167,10146.44333,10359.085,10406.12167,10544.80167,10563.52,10658.335,10674.94,10761.615,10818.68,10895.38833,10941.66333,10951.66167,10924.17833,11066.47667,11109.25,11082.98,10878.45,10656.70333,10260.55833,9926.51833,9581.66167,9504.72833,9642.05,9509.33167,9221.64,8893.86667,8873.22,8739.29667,8704.68833,8448.83333,8266.14
2006-02-25,7957.51167,7693.92667,7440.235,7084.18333,6720.01167,6505.61667,6428.695,6352.37667,6321.67667,6426.355,6518.79833,6765.87833,6837.6,7150.07333,7557.08333,7988.37,8383.21667,8890.52,8986.44833,9212.145,9285.04667,9337.96,9330.67833,9373.85667,9461.87667,9550.84,9576.91667,9655.62667,9683.045,9812.35167,9891.59667,9906.90333,9883.915,9753.44,9708.085,9548.43667,9323.13167,9105.66333,9081.67833,9119.53833,9037.48,8800.53667,8524.615,8482.225,8274.24667,8164.775,7940.11,7661.34
2006-02-26,7417.8,7143.395,6973.03,6666.31667,6434.59833,6275.38333,6220.54,6166.68167,6142.99833,6211.46,6229.15667,6407.68167,6459.545,6603.96833,6967.49,7381.59833,7746.95333,8109.6,8419.26333,8689.71167,8826.09833,8946.78333,9064.73167,9141.595,9150.35333,9167.265,9070.46333,9084.92833,9024.07667,8966.90167,8975.815,8880.83833,8925.73667,8806.97667,8832.85167,8868.8,8765.75667,8692.40167,8739.43833,8792.55333,8716.025,8409.58667,8060.81,7913.67,7673.14833,7584.96333,7399.555,7227.03167
2006-02-27,7035.90333,6913.86833,6833.91167,6562.23167,6329.73667,6255.955,6154.36833,6182.77667,6239.65333,6513.01833,6822.57833,7477.52167,8142.44333,8600.03667,9024.98,9236.10833,9398.37833,9646.76833,9781.93167,9886.85,9940.32167,9906.56,9923.145,9852.90667,9825.73167,9879.70667,9870.61333,9817.405,9701.41333,9762.155,9805.19833,9810.65833,9746.06667,9638.155,9633.87167,9355.03667,9200.33,8952.59667,9020.345,9093.29667,8963.58833,8666.41,8325.30667,8379.78667,8167.65,8167.55833,7986.09167,7861.05667
2006-02-28,7647.68667,7471.67,7247.80833,6919.76833,6611.61667,6403.28167,6316.02,6289.87,6383.835,6624.54667,6918.17333,7595.945,8166.475,8530.67833,8926.17333,9120.39333,9280.04667,9548.05333,9694.475,9831.76667,9957.65167,9962.95833,9987.65167,9947.3,10082.15833,10132.39667,10181.61167,10244.66667,10257.28333,10297.89,10320.53,10390.88,10451.24333,10311.55833,10226.265,9914.18333,9697.39,9475.65333,9435.52667,9546.28833,9352.46667,9012.4,8660.37833,8704.755,8461.86333,8370.415,8170.05833,7979.29167
2006-03-01,7806.395,7603.06,7339.85667,6993.55667,6719.085,6452.67833,6362.47,6335.08,6384.315,6629.65,7014.34333,7640.80667,8316.75667,8666.60667,9104.42,9259.5,9412.88333,9658.14333,9802.88667,9934.11833,9981.01,9981.72167,10044.25833,10026.38333,10055.80833,10066.94,10046.105,10078.04333,10057.865,10001.275,10017.32167,10046.79333,9989.37667,9910.52667,9809.33333,9490.29167,9327.72333,9178.91667,9185.31167,9221.10833,9034.095,8750.45333,8419.25167,8460.755,8294.79667,8242.21333,8049.12833,7913.34833
2006-03-02,7701.15833,7503.94833,7280.435,6947.61667,6643.46333,6427.41667,6325.86333,6313.41833,6372.50833,6650.43,6961.88167,7627.66333,8293.93,8689.77833,9096.79667,9279.15667,9395.27833,9677.83167,9794.435,9918.14833,9973.79833,9980.305,10054.63,10034.07167,10040.51167,10132.45333,10143.04833,10160.91333,10136.15833,10124.54667,10165.06833,10118.01667,10122.72167,9991.08667,9925.4,9656.91667,9565.52833,9466.135,9532.11333,9549.78833,9361.62167,8975.81333,8668.52167,8631.34667,8493.885,8393.03,8204.56667,8031.35833
2006-03-03,7853.09333,7640.14333,7420.735,7058.29667,6745.73833,6515.65667,6471.89167,6437.77333,6480.27167,6713.18833,7017.095,7719.80167,8297.99,8719.31,9098.63667,9341.93167,9442.37333,9685.56667,9765.575,9856.16667,9865.12,9966.08167,9918.835,9856.94833,9880.21667,9859.76,9839.85667,9812.53333,9774.13333,9745.24,9764.87,9724.28,9748.42167,9514.46,9441.65,9117.38833,8954.24333,8796.49833,8907.88667,8960.935,8797.46667,8510.50333,8301.98167,8390.89333,8309.63667,8290.6,8156.23833,7973.74333
2006-03-04,7763.64667,7520.06833,7242.73833,6931.72833,6589.28167,6371.48167,6227.40667,6159.62333,6142.65167,6245.355,6329.72167,6571.29833,6780.075,7031.895,7411.87167,7845.47333,8172.615,8561.64667,8656.84333,8791.97833,8778.925,8757.92833,8746.56167,8688.47,8686.71167,8624.335,8611.68333,8566.765,8546.89333,8572.79,8569.62333,8589.01833,8617.93,8454.73667,8506.32167,8423.125,8387.81833,8230.435,8371.435,8415.43167,8304.89667,8093.65667,7916.065,7885.44833,7734.59333,7808.35333,7578.37667,7347.17667
2006-03-05,7134.25333,6926.20667,6757.835,6420.17,6178.975,6025.75833,5963.21667,5936.4,5910.81167,5988.16333,6059.66,6167.13333,6291.38333,6419.03167,6699.38,7073.92333,7444.40167,7782.31667,7986.37833,8164.55167,8228.48,8276.00333,8341.74167,8352.91167,8344.66167,8320.57167,8279.82667,8305.9,8276.74833,8329.835,8368.93167,8368.995,8401.84167,8336.78167,8465.24333,8492.89,8469.12667,8448.89,8591.815,8686.21167,8597.37167,8307.53167,8037.41167,7905.46667,7753.34667,7657.75,7461.97333,7282.04333
2006-03-06,7070.07167,6946.66,6781.66667,6523.99167,6316.76167,6170.565,6120.455,6166.17167,6232.77333,6498.06833,6811.26167,7550.36833,8149.17833,8483.48333,8950.07,9167.00167,9402.25333,9658.43833,9818.885,9964.645,10098.83167,10166.97667,10285.61,10399.74667,10464.15,10643.04,10736.81167,10923.605,10980.62,11023.31833,11181.88167,11217.61833,11416.74333,11342.87667,11224.905,10868.27833,10642.50667,10352.10833,10230.47167,10166.145,9894.21667,9451.27667,9054.39667,8938.69167,8642.82833,8529.4,8321.04833,8132.73167
2006-03-07,7879.88167,7636.36667,7412.70833,7068.82667,6782.85667,6584.955,6455.93,6460.40833,6487.47,6744.415,7101.115,7732.225,8343.03,8678.48333,9155.38333,9373.77167,9531.185,9830.31333,9975.03833,10127.92333,10186.225,10275.47,10363.03167,10387.37667,10426.125,10559.73333,10655.12,10724.76667,10723.73667,10714.185,10780.92833,10821.42833,10762.61833,10625.30333,10421.76167,10084.47333,9821.48833,9568.68333,9567.685,9573.37667,9324.90667,9034.07833,8704.40333,8623.04,8419.16333,8350.99167,8174.12833,8024.935
2006-03-08,7804.02167,7599.17333,7392.07833,7047.205,6726.09333,6511.83333,6430.90833,6356.01333,6440.68,6667.95833,7011.34833,7677.79667,8332.53,8678.61,9100.84167,9209.065,9368.44,9652.78833,9782.265,9880.69167,9972.88333,9961.79,10037.40333,10052.72667,10069.89667,10146.94333,10134.11167,10213.39167,10242.28667,10253.10333,10274.42,10333.00333,10266.58333,10185.82667,10026.60167,9677.595,9515.96667,9317.33167,9392.51167,9400.23833,9185.12667,8763.98833,8567.67333,8557.665,8383.19,8342.415,8153.02667,8014.84833
2006-03-09,7787.27167,7608.755,7341.08833,7023.12833,6716.34667,6532.83333,6439.06833,6397.13667,6456.89167,6696.63833,6996.265,7702.49667,8342.09333,8690.23,9082.26333,9303.56333,9496.06,9805.65833,9987.67,10154.88,10248.52333,10327.61167,10481.285,10541.575,10663.25,10760.24333,10870.23167,10948.49167,11028.835,11132.39167,11270.79833,11354.91667,11369.87333,11321.09,11280.08333,11003.36833,10772.38333,10533.89833,10561.70667,10531.54833,10245.435,9770.97167,9371.50833,9259.62333,8887.58,8755.32333,8478.05667,8253.605
2006-03-10,8018.13833,7817.41667,7543.77667,7170.00333,6846.24833,6662.665,6545.14167,6553.655,6595.4,6816.495,7137.52667,7795.265,8421.425,8842.17167,9325.04833,9453.85333,9649.00333,9970.11667,10184.04833,10353.66667,10505.75,10525.67333,10678.11,10659.50833,10695.20833,10825.315,10847.31,10896.815,10931.16,10880.20333,10935.97333,10953.005,10810.53333,10655.52667,10378.92833,9968.025,9661.85,9537.30667,9594.52,9581.54167,9310.31167,9063.15167,8724.195,8834.935,8643.97833,8593.39,8374.42333,8190.20333
2006-03-11,7925.895,7624.84167,7393.55,7017.86333,6720.16833,6464.37,6358.04333,6302.58833,6293.76333,6364.24833,6474.20667,6726.12667,6936.95833,7159.88333,7567.57833,7956.37333,8348.22,8687.98333,8873.80833,8960.65167,8968.94667,8975.28,8935.625,8990.41167,9017.15667,9059.98333,9103.40333,9181.40167,9244.49833,9350.53,9400.04833,9470.15833,9470.07,9351.78,9303.29833,9167.31667,9028.40833,8913.70833,9022.18667,8932.78333,8776.38667,8506.53833,8322.325,8274.63333,8160.505,8137.14833,7870.54833,7621.0
2006-03-12,7435.575,7150.88,7021.24167,6632.41333,6424.06667,6269.39167,6202.97667,6146.86667,6141.00333,6202.49667,6286.845,6388.78333,6502.36167,6620.58333,6958.63167,7391.41,7773.96667,8179.84833,8389.12,8715.145,8868.80167,9042.39833,9154.59167,9270.11667,9389.73667,9469.115,9590.93667,9685.12167,9811.475,9894.55333,10026.51833,10090.365,10106.775,10036.47333,10087.655,10040.71,9891.37,9791.435,9885.275,9849.32167,9586.935,9255.475,8857.33833,8678.85,8374.38,8233.07833,7864.56333,7639.04667
2006-03-13,7395.70167,7233.14,7035.09167,6805.55667,6553.7,6432.225,6389.05833,6407.02667,6489.88833,6742.13833,7037.06667,7702.49667,8325.00833,8693.50833,9233.36,9489.43833,9755.84333,9932.96167,10282.78667,10434.35667,10606.91167,10765.91833,10875.705,11037.83,11192.88,11327.47833,11404.275,11558.23333,11632.67167,11780.9,11851.09333,11952.21333,11890.1,11691.97,11550.22667,11200.73333,10986.67,10869.09333,10849.09167,10706.93667,10459.31167,10010.37,9605.33833,9387.85333,9051.88333,8895.475,8638.36833,8334.03833
2006-03-14,8113.18,7870.49667,7664.94167,7267.435,6961.47,6732.93167,6626.85333,6627.77667,6669.54,6917.13167,7183.08333,7909.32,8533.72833,8964.64167,9408.39167,9658.91667,9866.43667,10122.02167,10238.945,10334.72167,10340.94833,10343.31833,10362.52,10369.005,10345.73,10340.3,10326.62,10318.465,10331.93833,10337.05667,10376.51667,10408.2,10411.98667,10330.625,10196.77333,9922.22333,9831.08667,9670.16167,9693.93333,9565.73167,9397.71667,9037.82333,8770.78,8731.88333,8559.885,8502.29833,8317.82,8030.43833
2006-03-15,7869.92667,7686.48,7447.69833,7127.025,6779.1,6592.28667,6494.45333,6481.55333,6504.93167,6732.77833,7046.60167,7792.56167,8421.36167,8901.94333,9357.705,9618.59833,9725.77167,9880.025,10010.99,10115.14,10147.915,10118.67333,10233.795,10132.96,10179.14167,10194.28,10193.11167,10242.37667,10222.12167,10217.885,10256.91167,10228.04833,10288.23333,10185.05667,10089.055,9821.855,9653.96833,9591.80833,9727.82333,9638.1,9351.585,8948.72,8670.32,8618.03,8470.65333,8447.04833,8221.405,8028.18667
2006-03-16,7822.51833,7625.43833,7375.14333,7055.17,6722.13333,6536.985,6433.32333,6422.88,6488.66333,6732.98333,7042.58667,7758.04833,8384.065,8798.10667,9234.2,9458.82167,9659.89333,9967.06333,10134.01333,10254.54167,10309.39667,10372.95833,10433.055,10427.75333,10457.54,10540.52833,10546.12333,10558.31333,10554.265,10579.97833,10590.90833,10615.365,10540.92167,10386.92833,10318.225,10067.40833,9907.40833,9818.19167,9961.805,9842.155,9564.56,9165.09333,8817.41667,8696.53333,8500.07167,8380.54,8194.035,8066.37333
2006-03-17,7831.14833,7650.47833,7360.51167,7014.95833,6663.46833,6533.97,6361.75,6352.13833,6379.65167,6603.06,6914.09167,7565.13667,8162.49833,8592.35,8946.35667,9222.66333,9311.69667,9555.18333,9678.66167,9759.86833,9813.86667,9797.91167,9868.955,9826.76333,9833.12167,9893.645,9887.22833,9887.81833,9882.01833,9824.42,9869.65667,9920.41167,9865.075,9700.60333,9495.265,9170.045,8989.60833,8908.59667,9041.92833,8937.41167,8770.65667,8480.61333,8226.95167,8291.86,8164.30833,8284.30667,8137.32333,7962.91167
2006-03-18,7675.57833,7491.65833,7228.99667,6888.65,6566.25,6326.56833,6197.65167,6110.98333,6135.01,6252.65333,6320.38833,6583.86167,6778.19167,6973.36833,7405.77667,7780.835,8201.095,8513.00333,8648.275,8762.54167,8692.42,8662.75167,8631.79833,8568.29167,8495.36667,8439.335,8378.805,8310.18167,8188.155,8250.72,8215.01,8233.505,8293.45167,8243.55167,8278.09333,8313.38,8272.56167,8337.06667,8378.61833,8276.515,8161.365,7938.06833,7802.61667,7787.94833,7654.40667,7640.515,7471.745,7258.17167
2006-03-19,7085.03167,6917.41,6785.25333,6511.635,6248.885,6097.39333,6053.55167,5940.66,5966.52,6052.16667,6086.56,6240.26167,6391.195,6558.38667,6841.38,7239.165,7577.65833,7866.03333,8127.175,8291.66667,8382.995,8467.51333,8550.98,8645.77,8778.56167,8816.22833,8846.15167,8957.705,9043.94833,9191.85333,9223.10833,9250.62667,9334.84333,9190.34333,9238.895,9212.13,9128.06833,9188.84833,9393.66,9257.045,9078.86667,8734.72667,8458.33333,8250.32667,7968.70333,7840.945,7573.62333,7416.49833
2006-03-20,7198.88667,7081.245,6953.95333,6669.855,6445.78833,6306.875,6262.73,6236.78167,6320.8,6535.54333,6891.79333,7562.96833,8148.92833,8583.06667,9002.95667,9236.285,9351.99667,9640.68167,9722.63,9771.55833,9755.35333,9727.20167,9723.26333,9711.25833,9666.99,9705.75833,9619.95667,9553.225,9568.33667,9564.24,9579.19,9547.28167,9624.1,9572.72,9530.07333,9325.33667,9238.73,9295.785,9282.86833,9131.07333,8918.275,8589.12,8297.15,8352.88,8149.05667,8127.17,7990.54667,7911.77833
2006-03-21,7772.345,7525.54333,7355.87833,6965.31167,6688.32833,6426.67333,6312.84833,6317.35833,6371.06,6608.69,6952.03333,7679.10333,8280.11833,8724.51167,9129.17833,9319.15,9352.99167,9556.90167,9583.48833,9693.34333,9685.035,9786.02,9795.80833,9767.75833,9805.74667,9801.805,9788.765,9807.26,9764.41833,9738.805,9794.205,9697.81167,9670.415,9589.88333,9542.905,9281.99,9186.855,9173.84333,9277.59833,9216.52833,8893.19,8659.76167,8379.635,8357.31333,8156.36833,8164.58167,8055.59333,7959.44667
2006-03-22,7807.84333,7611.49833,7315.38833,7042.55167,6683.95667,6441.94,6329.91667,6258.90167,6319.42667,6538.54833,6867.03333,7575.90833,8226.88833,8637.46833,9022.27667,9144.81667,9200.11833,9396.79167,9512.50167,9617.455,9692.67333,9683.63167,9708.44,9658.315,9674.53167,9653.02,9649.95,9665.69333,9642.91333,9597.08667,9576.545,9577.33833,9606.93833,9512.315,9447.23,9255.685,9212.58,9271.93833,9315.215,9192.01333,8955.48333,8625.80667,8386.905,8374.70667,8183.745,8237.58333,8102.11667,8012.04167
2006-03-23,7813.98667,7619.11,7364.78833,7043.86667,6667.465,6456.99167,6325.58833,6269.38333,6312.65333,6518.23833,6919.00833,7591.79333,8253.26667,8764.57667,9113.75667,9159.00833,9336.23333,9492.80333,9639.10667,9789.35333,9821.90667,9824.57333,9885.17167,9797.08667,9821.91,9855.97167,9849.70333,9906.435,9853.98833,9852.92333,9848.225,9856.20333,9819.49667,9722.89167,9708.66667,9488.02333,9425.23833,9477.42667,9630.995,9478.95167,9355.59167,8887.59667,8552.60167,8516.62167,8335.34667,8351.89,8187.2,8118.92667
2006-03-24,7908.295,7689.75667,7375.225,7064.13833,6667.12,6490.885,6358.325,6354.23667,6379.335,6612.08,6915.38,7593.16667,8186.81667,8702.56167,9128.43,9306.175,9435.61333,9654.535,9774.285,9845.3,9892.39667,9870.55,9919.03333,9875.17,9847.26,9777.72667,9721.24,9685.99167,9665.16833,9577.87,9631.555,9569.35833,9574.12667,9379.15667,9247.63333,8996.92333,8913.53667,8956.77,9041.75333,8883.39833,8707.30333,8425.26667,8211.6,8296.00167,8197.93333,8250.53833,8167.095,7978.81833
2006-03-25,7737.6,7553.91,7286.71667,6931.12,6569.69667,6330.705,6188.54833,6123.92833,6085.64167,6190.07333,6261.03667,6487.24667,6735.55833,6953.095,7442.44167,7811.735,8188.785,8515.84,8639.00667,8687.665,8730.86667,8670.62167,8646.44167,8528.805,8472.56667,8411.43833,8339.205,8230.03167,8183.53667,8131.02333,8197.21667,8176.58833,8201.61,8128.445,8078.40333,8092.695,8143.67167,8269.35,8278.49333,8182.35333,8080.14667,7867.50333,7729.90833,7692.93,7650.87,7636.86333,7529.59167,7337.99167
2006-03-26,7052.11,6894.52833,6765.69,6408.645,6198.05667,5950.70667,5836.07,5927.32667,5891.18833,5943.65333,6021.98333,6098.04,6203.68833,6354.89,6662.50833,7072.75333,7390.115,7761.45,7960.67,8119.51833,8153.07833,8159.305,8136.095,8162.68333,8188.73833,8091.66667,8069.07833,8021.15667,8025.4,8069.04,8080.09333,8056.11833,8102.29833,8029.625,8176.595,8278.245,8344.665,8538.91167,8664.66667,8489.72167,8337.65833,8023.55333,7821.68833,7733.69,7563.59833,7539.64167,7341.18167,7161.96
2006-03-27,7023.84333,6900.48,6758.03333,6545.01333,6280.215,6208.63333,6124.365,6114.69,6208.59333,6432.97333,6707.305,7382.26833,8090.68333,8516.11167,9029.24333,9090.3,9169.62333,9299.11,9526.79833,9591.87167,9687.64833,9750.71833,9853.275,9849.465,9934.23667,10047.83833,10034.90333,10152.17,10138.87,10130.8,10117.65,10148.615,10231.76333,10076.26333,9979.7,9771.475,9632.60167,9607.4,9605.16667,9355.92667,9142.32667,8767.00833,8440.705,8402.39667,8189.53667,8156.77167,8002.98833,7853.73167
2006-03-28,7725.20833,7573.45167,7329.01667,7002.30333,6648.73333,6384.96333,6292.23,6257.77667,6306.01167,6554.48,6915.555,7650.045,8287.72,8716.865,9171.365,9307.27667,9354.01,9610.02167,9734.30333,9873.75833,9997.715,10013.765,10136.05333,10123.89333,10174.45167,10131.15833,10168.69833,10231.325,10162.245,10166.88833,10174.28333,10168.425,10155.59,10053.185,9933.38833,9675.91167,9585.05,9659.845,9627.5,9369.42833,9102.44333,8852.09833,8558.00167,8452.46,8260.97333,8319.67833,8115.005,8001.97
2006-03-29,7800.45167,7670.875,7407.56833,7168.64,6836.08,6596.79333,6484.39167,6458.97,6509.52833,6650.13167,7029.225,7717.56167,8389.64667,8868.28667,9317.33,9372.73,9440.10333,9642.15,9686.44167,9793.03667,9844.255,9862.50333,9930.14833,9834.19667,9843.38667,9866.52167,9912.27667,9932.53167,9950.785,9898.71167,9943.69333,9896.01333,9868.24667,9831.32,9713.70833,9455.1,9413.75833,9506.65,9481.11833,9226.67167,9022.02833,8704.82167,8440.55,8381.90333,8195.43167,8204.70667,8088.55,7918.63833
2006-03-30,7760.605,7612.16667,7365.17833,7019.99833,6643.565,6423.56667,6292.45667,6275.295,6305.33167,6531.22167,6857.96833,7555.63667,8231.01333,8726.66667,9094.615,9272.94833,9343.965,9542.47,9686.56167,9833.35167,9903.42833,9946.625,9983.70667,9974.71667,9993.14667,10045.99167,10097.33333,10082.22333,10013.60667,9961.18167,9945.725,9871.52667,9866.205,9816.42333,9784.39667,9696.09667,9765.08833,9730.62167,9666.83167,9396.16333,9212.91833,8753.75333,8462.375,8420.38,8232.73667,8243.45,8109.61,7959.65167
2006-03-31,7794.29333,7637.53,7409.455,7084.01167,6739.62833,6523.08833,6371.295,6345.67667,6416.29667,6625.505,6926.39167,7548.135,8288.00667,8755.49667,9227.25667,9329.66333,9329.31833,9458.21,9559.55167,9649.66167,9665.18167,9615.41,9619.24333,9597.66667,9683.14167,9661.44667,9646.46833,9534.08667,9590.29,9609.05167,9641.485,9635.17333,9657.04667,9458.09333,9369.68833,9076.175,9055.105,9116.93667,9048.71,8904.80333,8655.985,8477.52667,8189.125,8305.82167,8215.77333,8237.95,8147.79,7998.78833
2006-04-01,7831.13,7568.32667,7339.765,7006.975,6670.53333,6387.63333,6234.47667,6117.82167,6127.71667,6200.68833,6311.755,6556.965,6799.52,6995.69167,7505.43333,7876.75333,8219.37,8589.64333,8560.795,8641.26,8550.44333,8493.00333,8404.88333,8276.98333,8257.36833,8175.72333,8060.83667,7993.08167,7848.015,7826.38833,7914.03833,7865.855,7952.92167,7875.915,7953.27333,7997.05667,8088.85333,8333.66833,8281.73667,8139.35167,7979.17,7826.895,7703.495,7671.51667,7593.455,7629.15,7451.15,7293.245
