,date,PSF
666,2008-01-20,0.36247585664652415
667,2008-01-20,0.3695505095267778
668,2008-01-20,0.35141333919795253
669,2008-01-20,0.35015688980707155
670,2008-01-20,0.32768764977284104
671,2008-01-20,0.3083624001941706
672,2008-01-21,0.2970118165999871
673,2008-01-21,0.27153224951827715
674,2008-01-21,0.23485008187297096
675,2008-01-21,0.1985707269658915
676,2008-01-21,0.1512887534911388
677,2008-01-21,0.1394613282678825
678,2008-01-21,0.1247348295708991
679,2008-01-21,0.12341282095401107
680,2008-01-21,0.1274886169792121
681,2008-01-21,0.15441629756409403
682,2008-01-21,0.18292807029338676
683,2008-01-21,0.2361850044269519
684,2008-01-21,0.28993420193509645
685,2008-01-21,0.3458431286528051
686,2008-01-21,0.40115134933721075
687,2008-01-21,0.4486726175079394
688,2008-01-21,0.48482529777945915
689,2008-01-21,0.5124376266979953
690,2008-01-21,0.5310731763180294
691,2008-01-21,0.5397016485125556
692,2008-01-21,0.5472988756567785
693,2008-01-21,0.542219560860048
694,2008-01-21,0.5413030245710073
695,2008-01-21,0.5253094023444043
696,2008-01-21,0.524480796600648
697,2008-01-21,0.531238783061126
698,2008-01-21,0.5292228198259075
699,2008-01-21,0.5222555462243286
700,2008-01-21,0.5192320771121461
701,2008-01-21,0.5158612500982818
702,2008-01-21,0.5098853402371752
703,2008-01-21,0.510341328814842
704,2008-01-21,0.5035180114838664
705,2008-01-21,0.4921676567009923
706,2008-01-21,0.47663724063588586
707,2008-01-21,0.44409221278084376
708,2008-01-21,0.42732791007989035
709,2008-01-21,0.40426806817391947
710,2008-01-21,0.3935020858520999
711,2008-01-21,0.3920999328835355
712,2008-01-21,0.3869644020652272
713,2008-01-21,0.362566979155153
714,2008-01-21,0.33729783871309604
715,2008-01-21,0.3515368223259673
716,2008-01-21,0.3032370874872804
717,2008-01-21,0.32449196368646016
718,2008-01-21,0.32149109424906475
719,2008-01-21,0.29848860672372524
720,2008-01-22,0.28737485628074516
721,2008-01-22,0.25893221256054066
722,2008-01-22,0.234076014239174
723,2008-01-22,0.1943651859262813
724,2008-01-22,0.16226592325781122
725,2008-01-22,0.13983815455170803
726,2008-01-22,0.13148249654257158
727,2008-01-22,0.12799984066011919
728,2008-01-22,0.13643595999144623
729,2008-01-22,0.16063128086854106
730,2008-01-22,0.19311300388151195
731,2008-01-22,0.257488373126522
