date,hour,temp,load,weekday
2010/4/2,6.5,16.15,6606.95,1
2010/4/2,7,16.3,6839.94,1
2010/4/2,7.5,17.45,7158.75,1
2010/4/2,8,18.6,7334.58,1
2010/4/2,8.5,19.9,7676.22,1
2010/4/2,9,21.2,7762.98,1
2010/4/2,9.5,21.4,7881.82,1
2010/4/2,10,21.6,7952.43,1
2010/4/2,10.5,21.85,7944.94,1
2010/4/2,11,22.1,8050.08,1
2010/4/2,11.5,22.5,8031.5,1
2010/4/2,12,22.9,7977.93,1
2010/4/2,12.5,22.95,7938.39,1
2010/4/2,13,23,7805.85,1
2010/4/2,13.5,22.6,7728.92,1
2010/4/2,14,22.2,7695.86,1
2010/4/2,14.5,21.55,7597.95,1
2010/4/2,15,20.9,7645.03,1
2010/4/2,15.5,19.9,7733.23,1
2010/4/2,16,18.9,7752.21,1
2010/4/2,16.5,18.95,7848.52,1
2010/4/2,17,19,7942.37,1
2010/4/2,17.5,18.8,7984.4,1
2010/4/2,18,18.6,8050.41,1
2010/4/2,18.5,17.55,8236.87,1
2010/4/2,19,16.5,8184.86,1
2010/4/2,19.5,16.65,8015.17,1
2010/4/2,20,16.8,7833.55,1
2010/4/2,20.5,16.7,7639.03,1
2010/4/2,21,16.6,7513.13,1
2010/4/2,21.5,16.5,7579.17,1
2010/4/2,22,16.4,7565.67,1
2010/4/2,22.5,16.35,7631.85,1
2010/4/2,23,16.3,7546.48,1
2010/4/2,23.5,16.3,7521.48,1
2010/4/3,0,16.3,7388.02,1
2010/4/3,0.5,16.2,7245.28,1
2010/4/3,1,16.1,6996.41,1
2010/4/3,1.5,16.05,6772,1
2010/4/3,2,16,6477.97,1
2010/4/3,2.5,16.05,6257.43,1
2010/4/3,3,16.1,6170.84,1
2010/4/3,3.5,16.05,6070.86,1
2010/4/3,4,16,6073.05,1
2010/4/3,4.5,15.9,6095.71,1
2010/4/3,5,15.8,6171.42,1
2010/4/3,5.5,15.7,6359.65,1
2010/4/3,6,15.6,6541.33,1
2010/4/3,6.5,15.55,6731.25,1
2010/4/3,7,15.5,7054.94,1
2010/4/3,7.5,16.3,7460.42,1
2010/4/3,8,17.1,7805.4,1
2010/4/3,8.5,17.4,8189.42,1
2010/4/3,9,17.7,8201.36,1
2010/4/3,9.5,17.85,8317.03,1
2010/4/3,10,18,8274.83,1
2010/4/3,10.5,18.45,8266.65,1
2010/4/3,11,18.9,8228.38,1
2010/4/3,11.5,19.75,8165.95,1
2010/4/3,12,20.6,8123.75,1
2010/4/3,12.5,20.9,8108.25,1
2010/4/3,13,21.2,8038.56,1
2010/4/3,13.5,21.45,8061.56,1
2010/4/3,14,21.7,7978.16,1
2010/4/3,14.5,21.15,7968.15,1
2010/4/3,15,20.6,7897.58,1
2010/4/3,15.5,20.55,7845.2,1
2010/4/3,16,20.5,7920.13,1
2010/4/3,16.5,19.95,7814.45,1
2010/4/3,17,19.4,7872.82,1
2010/4/3,17.5,18.95,7958.37,1
2010/4/3,18,18.5,8071.87,1
2010/4/3,18.5,18.4,8197.5,1
2010/4/3,19,18.3,8114.32,1
2010/4/3,19.5,18.25,8012.65,1
2010/4/3,20,18.2,7816.01,1
2010/4/3,20.5,17.85,7641.41,1
2010/4/3,21,17.5,7539.58,1
2010/4/3,21.5,17.35,7537.57,1
2010/4/3,22,17.2,7496.96,1
2010/4/3,22.5,16.95,7442.84,1
2010/4/3,23,16.7,7309.88,1
2010/4/3,23.5,16.8,7142.64,1
2010/4/4,0,16.9,7044.52,0
2010/4/4,0.5,16.8,6840.32,0
2010/4/4,1,16.7,6683.7,0
2010/4/4,1.5,16.45,6475.78,0
2010/4/4,2,16.2,6243.97,0
2010/4/4,2.5,15.7,6047.35,0
2010/4/4,3,15.2,5957.95,0
2010/4/4,3.5,15.4,5921.97,0
2010/4/4,4,15.6,5890.06,0
2010/4/4,4.5,15.7,5893.66,0
2010/4/4,5,15.8,5925.86,0
2010/4/4,5.5,15.7,6033.7,0
2010/4/4,6,15.6,6097.41,0
2010/4/4,6.5,15.5,6290.21,0
2010/4/4,7,15.4,6567.28,0
2010/4/4,7.5,15.9,6901.81,0
2010/4/4,8,16.4,7219.55,0
2010/4/4,8.5,18,7515.17,0
2010/4/4,9,19.6,7723.48,0
2010/4/4,9.5,20,7855.98,0
2010/4/4,10,20.4,7920.14,0
2010/4/4,10.5,19.8,7902.77,0
2010/4/4,11,19.2,7929.26,0
2010/4/4,11.5,19.55,7823.64,0
2010/4/4,12,19.9,7844.46,0
2010/4/4,12.5,20.2,7776.33,0
2010/4/4,13,20.5,7739.9,0
2010/4/4,13.5,20.5,7615.65,0
2010/4/4,14,20.5,7533.99,0
2010/4/4,14.5,20.5,7493.34,0
2010/4/4,15,20.5,7416.12,0
2010/4/4,15.5,20.55,7454.71,0
2010/4/4,16,20.6,7473.31,0
2010/4/4,16.5,20.5,7505.29,0
2010/4/4,17,20.4,7565.4,0
2010/4/4,17.5,20.35,7641.99,0
2010/4/4,18,20.3,7884.96,0
2010/4/4,18.5,20.15,8240.28,0
2010/4/4,19,20,8210.25,0
2010/4/4,19.5,19.9,7974.3,0
2010/4/4,20,19.8,7811.36,0
2010/4/4,20.5,19.35,7668.71,0
2010/4/4,21,18.9,7614.29,0
2010/4/4,21.5,18.65,7492.89,0
2010/4/4,22,18.4,7400.21,0
2010/4/4,22.5,18.35,7369.07,0
2010/4/4,23,18.3,7394.38,0
2010/4/4,23.5,18.15,7306.22,0
2010/4/5,0,18,7121.48,0
2010/4/5,0.5,17.6,6932.92,0
2010/4/5,1,17.2,6801.76,0
2010/4/5,1.5,17.25,6758.9,0
2010/4/5,2,17.3,6563.59,0
2010/4/5,2.5,17.4,6284.21,0
2010/4/5,3,17.5,6132.05,0
2010/4/5,3.5,17.65,5985.67,0
2010/4/5,4,17.8,5977.8,0
2010/4/5,4.5,17.85,5993.84,0
2010/4/5,5,17.9,5985.89,0
2010/4/5,5.5,17.75,6135.03,0
2010/4/5,6,17.6,6217.93,0
2010/4/5,6.5,17.5,6415.56,0
2010/4/5,7,17.4,6606.58,0
2010/4/5,7.5,18.1,6765.84,0
2010/4/5,8,18.8,7070.68,0
2010/4/5,8.5,20.15,7406.74,0
2010/4/5,9,21.5,7684.6,0
2010/4/5,9.5,21.8,7919.71,0
2010/4/5,10,22.1,8091.58,0
2010/4/5,10.5,22.15,8232.89,0
2010/4/5,11,22.2,8237.51,0
2010/4/5,11.5,22.2,8217.52,0
2010/4/5,12,22.2,8116.68,0
2010/4/5,12.5,22.3,8116.96,0
2010/4/5,13,22.4,8029.25,0
2010/4/5,13.5,22.5,7947.81,0
2010/4/5,14,22.6,7958.95,0
2010/4/5,14.5,22.55,7941.68,0
2010/4/5,15,22.5,7873.1,0
2010/4/5,15.5,22.3,7903.8,0
2010/4/5,16,22.1,7953.57,0
2010/4/5,16.5,22.15,7951.5,0
2010/4/5,17,22.2,8060.64,0
2010/4/5,17.5,22.25,8199.74,0
2010/4/5,18,22.3,8480.84,0
2010/4/5,18.5,21.7,8838.39,0
2010/4/5,19,21.1,8651.29,0
2010/4/5,19.5,20.55,8369.78,0
2010/4/5,20,20,8178.7,0
2010/4/5,20.5,19.8,8031.68,0
2010/4/5,21,19.6,7906.61,0
2010/4/5,21.5,19.5,7637.15,0
2010/4/5,22,19.4,7526.05,0
2010/4/5,22.5,19.5,7575.12,0
2010/4/5,23,19.6,7612.53,0
2010/4/5,23.5,19.5,7597.81,0
2010/4/6,0,19.4,7539.21,0
2010/4/6,0.5,19.25,7384.97,0
2010/4/6,1,19.1,7254.5,0
2010/4/6,1.5,18.95,7092.79,0
2010/4/6,2,18.8,6924.16,0
2010/4/6,2.5,18.75,6606.62,0
2010/4/6,3,18.7,6370.76,0
2010/4/6,3.5,18.65,6195.7,0
2010/4/6,4,18.6,6121.03,0
2010/4/6,4.5,18.6,6113.29,0
2010/4/6,5,18.6,6207.87,0
2010/4/6,5.5,18.55,6480.77,0
2010/4/6,6,18.5,6760.03,0
2010/4/6,6.5,18.55,7314.68,0
2010/4/6,7,18.6,7827.91,0
2010/4/6,7.5,18.9,8108.97,0
2010/4/6,8,19.2,8529.73,0
2010/4/6,8.5,19.15,8867.84,0
2010/4/6,9,19.1,9075.53,0
2010/4/6,9.5,19.1,9261.51,0
2010/4/6,10,19.1,9413.68,0
2010/4/6,10.5,19.95,9530.2,0
2010/4/6,11,20.8,9507.99,0
2010/4/6,11.5,21.75,9540.15,0
2010/4/6,12,22.7,9477.87,0
2010/4/6,12.5,23,9517.89,0
2010/4/6,13,23.3,9440.88,0
2010/4/6,13.5,24,9443.86,0
2010/4/6,14,24.7,9371.74,0
2010/4/6,14.5,24.6,9360.49,0
2010/4/6,15,24.5,9292.13,0
2010/4/6,15.5,24.15,9227.21,0
2010/4/6,16,23.8,9233.27,0
2010/4/6,16.5,23.55,9286.02,0
2010/4/6,17,23.3,9302.99,0
2010/4/6,17.5,22.95,9484.51,0
2010/4/6,18,22.6,9664.08,0
2010/4/6,18.5,22.6,9755.45,0
2010/4/6,19,22.6,9469.44,0
2010/4/6,19.5,22.5,9254.92,0
2010/4/6,20,22.4,8942.98,0
2010/4/6,20.5,22.35,8789.11,0
2010/4/6,21,22.3,8554.21,0
2010/4/6,21.5,22.25,8345.34,0
2010/4/6,22,22.2,8054.83,0
2010/4/6,22.5,22.05,8157.59,0
2010/4/6,23,21.9,8157.98,0
2010/4/6,23.5,21.9,8082.88,0
2010/4/7,0,21.9,7982.25,0
2010/4/7,0.5,21.9,7824.12,0
2010/4/7,1,21.9,7629.43,0
2010/4/7,1.5,21.85,7438.57,0
2010/4/7,2,21.8,7281.38,0
2010/4/7,2.5,21.85,6871.17,0
2010/4/7,3,21.9,6587.48,0
2010/4/7,3.5,21.65,6441.65,0
2010/4/7,4,21.4,6392.44,0
2010/4/7,4.5,21.1,6369.95,0
2010/4/7,5,20.8,6477.35,0
2010/4/7,5.5,20.85,6779.78,0
2010/4/7,6,20.9,6996,0
2010/4/7,6.5,20.85,7577.7,0
2010/4/7,7,20.8,8057.38,0
2010/4/7,7.5,20.95,8441.5,0
2010/4/7,8,21.1,8808.53,0
2010/4/7,8.5,21.7,8866.66,0
2010/4/7,9,22.3,9057.05,0
2010/4/7,9.5,23.45,9475.78,0
2010/4/7,10,24.6,9542.48,0
2010/4/7,10.5,25.05,9572.65,0
2010/4/7,11,25.5,9618.17,0
2010/4/7,11.5,25.75,9599.31,0
2010/4/7,12,26,9636.75,0
2010/4/7,12.5,26.7,9688.43,0
2010/4/7,13,27.4,9630.37,0
2010/4/7,13.5,27.65,9585.07,0
2010/4/7,14,27.9,9680.46,0
2010/4/7,14.5,26.15,9596.83,0
2010/4/7,15,24.4,9477.28,0
2010/4/7,15.5,24.1,9474.26,0
2010/4/7,16,23.8,9447.5,0
2010/4/7,16.5,23.25,9402.57,0
2010/4/7,17,22.7,9450.62,0
2010/4/7,17.5,22.45,9505.79,0
2010/4/7,18,22.2,9732.32,0
2010/4/7,18.5,21.2,9789.56,0
2010/4/7,19,20.2,9568.64,0
2010/4/7,19.5,20.3,9244.44,0
2010/4/7,20,20.4,8911.56,0
2010/4/7,20.5,20.2,8765.02,0
2010/4/7,21,20,8565.72,0
2010/4/7,21.5,19.75,8448.17,0
2010/4/7,22,19.5,8166.96,0
2010/4/7,22.5,19,8348.66,0
2010/4/7,23,18.5,8228.81,0
2010/4/7,23.5,18.15,8160.12,0
2010/4/8,0,17.8,8008.01,0
2010/4/8,0.5,17.8,7695.12,0
2010/4/8,1,17.8,7498.93,0
2010/4/8,1.5,17.8,7290.34,0
2010/4/8,2,17.8,7127.2,0
2010/4/8,2.5,17.7,6802.75,0
2010/4/8,3,17.6,6590.1,0
2010/4/8,3.5,17.6,6417.32,0
2010/4/8,4,17.6,6380.86,0
2010/4/8,4.5,17.3,6353.6,0
2010/4/8,5,17,6453.87,0
2010/4/8,5.5,16.75,6689.48,0
2010/4/8,6,16.5,6980.64,0
2010/4/8,6.5,16.7,7607.85,0
2010/4/8,7,16.9,8076.59,0
2010/4/8,7.5,17.7,8385.76,0
2010/4/8,8,18.5,8720.68,0
2010/4/8,8.5,19.55,9131.61,0
2010/4/8,9,20.6,9333.63,0
2010/4/8,9.5,21.35,9611,0
2010/4/8,10,22.1,9714.96,0
2010/4/8,10.5,22.65,9798.02,0
2010/4/8,11,23.2,9799.91,0
2010/4/8,11.5,23.4,9736.82,0
2010/4/8,12,23.6,9718.59,0
2010/4/8,12.5,24.05,9708.88,0
2010/4/8,13,24.5,9668.61,0
2010/4/8,13.5,24.6,9647.72,0
2010/4/8,14,24.7,9698.19,0
2010/4/8,14.5,23.55,9696.86,0
2010/4/8,15,22.4,9689.06,0
2010/4/8,15.5,22.3,9625.64,0
2010/4/8,16,22.2,9591.61,0
2010/4/8,16.5,21.65,9526.72,0
2010/4/8,17,21.1,9544.19,0
2010/4/8,17.5,20.8,9449.17,0
2010/4/8,18,20.5,9667.88,0
2010/4/8,18.5,20.1,9909.16,0
2010/4/8,19,19.7,9773.38,0
2010/4/8,19.5,19.7,9503.89,0
2010/4/8,20,19.7,9294.76,0
2010/4/8,20.5,19.5,9074.12,0
2010/4/8,21,19.3,8882.31,0
2010/4/8,21.5,19.1,8531.26,0
2010/4/8,22,18.9,8238.52,0
2010/4/8,22.5,18.75,8378.76,0
2010/4/8,23,18.6,8246.51,0
2010/4/8,23.5,18.4,8160.65,0
2010/4/9,0,18.2,8055.76,1
2010/4/9,0.5,17.85,7799.88,1
2010/4/9,1,17.5,7584.31,1
2010/4/9,1.5,17.4,7402.49,1
2010/4/9,2,17.3,7194.63,1
2010/4/9,2.5,17.25,6849.45,1
2010/4/9,3,17.2,6607.83,1
2010/4/9,3.5,17.5,6443.81,1
2010/4/9,4,17.8,6362.95,1
2010/4/9,4.5,17.7,6351.59,1
2010/4/9,5,17.6,6430.54,1
2010/4/9,5.5,17.5,6676.68,1
2010/4/9,6,17.4,7014.59,1
2010/4/9,6.5,17.65,7569.77,1
2010/4/9,7,17.9,8033.17,1
2010/4/9,7.5,17.95,8317.56,1
2010/4/9,8,18,8768.61,1
2010/4/9,8.5,18.35,9145.78,1
2010/4/9,9,18.7,9325.2,1
2010/4/9,9.5,19.55,9512.24,1
2010/4/9,10,20.4,9541.55,1
2010/4/9,10.5,21.25,9621.02,1
2010/4/9,11,22.1,9617.79,1
2010/4/9,11.5,23.25,9507.47,1
2010/4/9,12,24.4,9481.42,1
2010/4/9,12.5,24.95,9501.85,1
2010/4/9,13,25.5,9502.11,1
2010/4/9,13.5,26.3,9463.73,1
2010/4/9,14,27.1,9438.67,1
2010/4/9,14.5,27.25,9428.6,1
2010/4/9,15,27.4,9315.7,1
2010/4/9,15.5,26.15,9258.8,1
2010/4/9,16,24.9,9178.5,1
2010/4/9,16.5,24.8,9133.91,1
2010/4/9,17,24.7,9110.59,1
2010/4/9,17.5,24.35,9092.47,1
2010/4/9,18,24,9306.47,1
2010/4/9,18.5,23.7,9440.9,1
2010/4/9,19,23.4,9286.91,1
2010/4/9,19.5,23.05,9019.3,1
2010/4/9,20,22.7,8773.36,1
2010/4/9,20.5,22.6,8579.26,1
2010/4/9,21,22.5,8407.46,1
2010/4/9,21.5,22.4,8176.98,1
2010/4/9,22,22.3,8026.2,1
2010/4/9,22.5,21.8,8208.16,1
2010/4/9,23,21.3,8176.15,1
2010/4/9,23.5,21.05,8157.24,1
2010/4/10,0,20.8,8090.08,1
2010/4/10,0.5,20.35,7832.5,1
2010/4/10,1,19.9,7648.91,1
2010/4/10,1.5,19.95,7419.07,1
2010/4/10,2,20,7170.88,1
2010/4/10,2.5,19.95,6820.03,1
2010/4/10,3,19.9,6536.02,1
2010/4/10,3.5,19.75,6312.21,1
2010/4/10,4,19.6,6231.21,1
2010/4/10,4.5,19.85,6156.76,1
2010/4/10,5,20.1,6170.04,1
2010/4/10,5.5,20,6258.69,1
2010/4/10,6,19.9,6386.84,1
2010/4/10,6.5,19.85,6579.94,1
2010/4/10,7,19.8,6868.35,1
2010/4/10,7.5,20.9,7109.87,1
2010/4/10,8,22,7537.18,1
2010/4/10,8.5,23.25,7916.24,1
2010/4/10,9,24.5,8220.83,1
2010/4/10,9.5,25.25,8584.4,1
2010/4/10,10,26,8596.28,1
2010/4/10,10.5,26.25,8668.35,1
2010/4/10,11,26.5,8624.05,1
2010/4/10,11.5,26.9,8547.12,1
2010/4/10,12,27.3,8511.05,1
2010/4/10,12.5,27.25,8434.23,1
2010/4/10,13,27.2,8378.04,1
2010/4/10,13.5,27.2,8333.11,1
2010/4/10,14,27.2,8306.31,1
2010/4/10,14.5,27.45,8326.11,1
2010/4/10,15,27.7,8298.79,1
2010/4/10,15.5,26.9,8340.02,1
2010/4/10,16,26.1,8290.68,1
2010/4/10,16.5,25.7,8028.14,1
2010/4/10,17,25.3,8154.14,1
2010/4/10,17.5,24.7,8331.86,1
2010/4/10,18,24.1,8605.01,1
2010/4/10,18.5,23.2,8946.08,1
2010/4/10,19,22.3,8789.82,1
2010/4/10,19.5,22.2,8577.26,1
2010/4/10,20,22.1,8311.43,1
2010/4/10,20.5,22.2,8147.33,1
2010/4/10,21,22.3,8099.27,1
2010/4/10,21.5,21.95,7883.84,1
2010/4/10,22,21.6,7770.54,1
2010/4/10,22.5,20.7,7721.06,1
2010/4/10,23,19.8,7714.12,1
2010/4/10,23.5,19.25,7639.3,1
2010/4/11,0,18.7,7492.84,0
2010/4/11,0.5,18.3,7235.44,0
2010/4/11,1,17.9,7017.01,0
2010/4/11,1.5,17.5,6828.69,0
2010/4/11,2,17.1,6652.93,0
2010/4/11,2.5,16.85,6347.52,0
2010/4/11,3,16.6,6157.74,0
2010/4/11,3.5,16.25,6039.4,0
2010/4/11,4,15.9,6004.42,0
2010/4/11,4.5,15.8,5966.8,0
2010/4/11,5,15.7,5943.22,0
2010/4/11,5.5,15.4,6025.32,0
2010/4/11,6,15.1,6093.38,0
2010/4/11,6.5,15.25,6165.54,0
2010/4/11,7,15.4,6325.14,0
2010/4/11,7.5,15.9,6577.25,0
2010/4/11,8,16.4,6931.29,0
2010/4/11,8.5,16.6,7295.06,0
2010/4/11,9,16.8,7581.67,0
2010/4/11,9.5,17.3,7926.75,0
2010/4/11,10,17.8,8012.9,0
2010/4/11,10.5,18.8,8211.18,0
2010/4/11,11,19.8,8256.73,0
2010/4/11,11.5,20.5,8259.35,0
2010/4/11,12,21.2,8240.4,0
2010/4/11,12.5,21.75,8265.65,0
2010/4/11,13,22.3,8247.63,0
2010/4/11,13.5,23.1,8205.08,0
2010/4/11,14,23.9,8127.46,0
2010/4/11,14.5,24.1,8095.01,0
2010/4/11,15,24.3,8084.63,0
2010/4/11,15.5,23.1,8103.63,0
2010/4/11,16,21.9,8088.99,0
2010/4/11,16.5,21.25,8126.49,0
2010/4/11,17,20.6,8139.99,0
2010/4/11,17.5,20.4,8191.42,0
2010/4/11,18,20.2,8469.93,0
2010/4/11,18.5,19.75,8841.74,0
2010/4/11,19,19.3,8738.24,0
2010/4/11,19.5,18.85,8437.82,0
2010/4/11,20,18.4,8314.64,0
2010/4/11,20.5,18,8086.16,0
2010/4/11,21,17.6,8066.57,0
2010/4/11,21.5,17.25,7776.56,0
2010/4/11,22,16.9,7620.62,0
2010/4/11,22.5,16.6,7709.07,0
2010/4/11,23,16.3,7631.85,0
2010/4/11,23.5,16.05,7508.33,0
2010/4/12,0,15.8,7306.55,0
2010/4/12,0.5,15.4,7071.9,0
2010/4/12,1,15,6862.05,0
2010/4/12,1.5,14.9,6741.68,0
2010/4/12,2,14.8,6675.16,0
2010/4/12,2.5,14.6,6421.98,0
2010/4/12,3,14.4,6223.7,0
2010/4/12,3.5,14.2,6134.06,0
2010/4/12,4,14,6075.46,0
2010/4/12,4.5,13.8,6121.19,0
2010/4/12,5,13.6,6260.6,0
2010/4/12,5.5,13.45,6560.5,0
2010/4/12,6,13.3,6839.47,0
2010/4/12,6.5,13.55,7341.11,0
2010/4/12,7,13.8,7852.28,0
2010/4/12,7.5,14.8,8147.78,0
2010/4/12,8,15.8,8520.58,0
2010/4/12,8.5,16.7,8838.03,0
2010/4/12,9,17.6,9024.39,0
2010/4/12,9.5,18.6,9216.68,0
2010/4/12,10,19.6,9223.67,0
2010/4/12,10.5,20.15,9265.32,0
2010/4/12,11,20.7,9257.66,0
2010/4/12,11.5,20.5,9219.08,0
2010/4/12,12,20.3,9268.09,0
2010/4/12,12.5,20.65,9271.99,0
2010/4/12,13,21,9273.39,0
2010/4/12,13.5,21.1,9281.29,0
2010/4/12,14,21.2,9335.44,0
2010/4/12,14.5,21.25,9313.74,0
2010/4/12,15,21.3,9289.15,0
2010/4/12,15.5,20.55,9209.64,0
2010/4/12,16,19.8,9173.81,0
2010/4/12,16.5,19.25,9188.55,0
2010/4/12,17,18.7,9239.64,0
2010/4/12,17.5,18.3,9265.96,0
2010/4/12,18,17.9,9500.26,0
2010/4/12,18.5,17.8,9755.15,0
2010/4/12,19,17.7,9587,0
2010/4/12,19.5,17.5,9369.55,0
2010/4/12,20,17.3,9065.21,0
2010/4/12,20.5,17.25,8893.3,0
2010/4/12,21,17.2,8724.1,0
2010/4/12,21.5,16.65,8470.25,0
2010/4/12,22,16.1,8224.62,0
2010/4/12,22.5,15.75,8370.31,0
2010/4/12,23,15.4,8254.4,0
2010/4/12,23.5,15.05,8164.54,0
2010/4/13,0,14.7,8063.94,0
2010/4/13,0.5,14.45,7557.79,0
2010/4/13,1,14.2,7396.79,0
2010/4/13,1.5,14,7302.38,0
2010/4/13,2,13.8,7233.06,0
2010/4/13,2.5,13.6,6928.05,0
2010/4/13,3,13.4,6687.11,0
2010/4/13,3.5,13.2,6531.11,0
2010/4/13,4,13,6449.61,0
2010/4/13,4.5,12.85,6498.11,0
2010/4/13,5,12.7,6576.65,0
2010/4/13,5.5,12.55,6839.58,0
2010/4/13,6,12.4,7167.86,0
2010/4/13,6.5,12.8,7800.91,0
2010/4/13,7,13.2,8321.28,0
2010/4/13,7.5,14.05,8509,0
2010/4/13,8,14.9,8902.08,0
2010/4/13,8.5,15.45,9120.09,0
2010/4/13,9,16,9248.97,0
2010/4/13,9.5,17.15,9368.84,0
2010/4/13,10,18.3,9456.3,0
2010/4/13,10.5,19.5,9557.45,0
2010/4/13,11,20.7,9534.65,0
2010/4/13,11.5,21.85,9481.69,0
2010/4/13,12,23,9377.93,0
2010/4/13,12.5,23.95,9365.6,0
2010/4/13,13,24.9,9325.43,0
2010/4/13,13.5,24.3,9369.55,0
2010/4/13,14,23.7,9185.32,0
2010/4/13,14.5,23.35,9135.94,0
2010/4/13,15,23,9184.72,0
2010/4/13,15.5,22.85,9237.94,0
2010/4/13,16,22.7,9161.57,0
2010/4/13,16.5,22.2,9184.11,0
2010/4/13,17,21.7,9241.37,0
2010/4/13,17.5,21.4,9219.04,0
2010/4/13,18,21.1,9556.35,0
2010/4/13,18.5,20.9,9805.49,0
2010/4/13,19,20.7,9688.99,0
2010/4/13,19.5,20.55,9474.46,0
2010/4/13,20,20.4,9201.45,0
2010/4/13,20.5,20.25,8970.8,0
2010/4/13,21,20.1,8796.74,0
2010/4/13,21.5,19.9,8603.34,0
2010/4/13,22,19.7,8440.48,0
2010/4/13,22.5,19.6,8540.5,0
2010/4/13,23,19.5,8402.79,0
2010/4/13,23.5,19.25,8332.86,0
2010/4/14,0,19,8259,0
2010/4/14,0.5,18.2,8052.77,0
2010/4/14,1,17.4,7850.36,0
2010/4/14,1.5,17.1,7654.99,0
2010/4/14,2,16.8,7448.86,0
2010/4/14,2.5,16.6,7086.17,0
2010/4/14,3,16.4,6799.06,0
2010/4/14,3.5,16.15,6611.96,0
2010/4/14,4,15.9,6502.37,0
2010/4/14,4.5,15.65,6516.36,0
2010/4/14,5,15.4,6608.7,0
2010/4/14,5.5,15.2,6868.75,0
2010/4/14,6,15,7223.69,0
2010/4/14,6.5,14.95,7818.75,0
2010/4/14,7,14.9,8260.54,0
2010/4/14,7.5,15.35,8495.33,0
2010/4/14,8,15.8,8764.46,0
2010/4/14,8.5,16.65,9031.75,0
2010/4/14,9,17.5,9195.44,0
2010/4/14,9.5,18.45,9360.33,0
2010/4/14,10,19.4,9381.07,0
2010/4/14,10.5,20.9,9394.55,0
2010/4/14,11,22.4,9454.63,0
2010/4/14,11.5,23.05,9355.45,0
2010/4/14,12,23.7,9347.52,0
2010/4/14,12.5,24.05,9376.6,0
2010/4/14,13,24.4,9363.03,0
2010/4/14,13.5,24.5,9390.14,0
2010/4/14,14,24.6,9367.33,0
2010/4/14,14.5,23.95,9336.47,0
2010/4/14,15,23.3,9371.9,0
2010/4/14,15.5,22.9,9362.94,0
2010/4/14,16,22.5,9318.94,0
2010/4/14,16.5,21.9,9267.8,0
2010/4/14,17,21.3,9264.78,0
2010/4/14,17.5,21,9232.33,0
2010/4/14,18,20.7,9572.18,0
2010/4/14,18.5,20.6,9789.42,0
2010/4/14,19,20.5,9609.79,0
2010/4/14,19.5,20.25,9352.34,0
2010/4/14,20,20,9112.28,0
2010/4/14,20.5,19.9,8868.68,0
2010/4/14,21,19.8,8688.93,0
2010/4/14,21.5,19.65,8511.22,0
2010/4/14,22,19.5,8259.74,0
2010/4/14,22.5,19.4,8409.11,0
2010/4/14,23,19.3,8334.34,0
2010/4/14,23.5,19.25,8220.15,0
2010/4/15,0,19.2,8124.5,0
2010/4/15,0.5,19.05,7954.17,0
2010/4/15,1,18.9,7770.48,0
2010/4/15,1.5,18.8,7591.05,0
2010/4/15,2,18.7,7397.39,0
2010/4/15,2.5,18.65,7048.99,0
2010/4/15,3,18.6,6763.6,0
2010/4/15,3.5,18.1,6590.37,0
2010/4/15,4,17.6,6511.06,0
2010/4/15,4.5,17.45,6497.96,0
2010/4/15,5,17.3,6585.9,0
2010/4/15,5.5,17.2,6829.91,0
2010/4/15,6,17.1,7191.33,0
2010/4/15,6.5,17.05,7778.47,0
2010/4/15,7,17,8183.02,0
2010/4/15,7.5,17.15,8423.94,0
2010/4/15,8,17.3,8825.01,0
2010/4/15,8.5,17.7,9062.58,0
2010/4/15,9,18.1,9163.27,0
2010/4/15,9.5,18.8,9358.95,0
2010/4/15,10,19.5,9435.88,0
2010/4/15,10.5,19.7,9527.45,0
2010/4/15,11,19.9,9586.48,0
2010/4/15,11.5,20.4,9538.06,0
2010/4/15,12,20.9,9516.72,0
2010/4/15,12.5,20.95,9518.65,0
2010/4/15,13,21,9521.82,0
2010/4/15,13.5,20.7,9532.49,0
2010/4/15,14,20.4,9514.75,0
2010/4/15,14.5,21.15,9489.09,0
2010/4/15,15,21.9,9440.15,0
2010/4/15,15.5,21.65,9428.94,0
2010/4/15,16,21.4,9387.4,0
2010/4/15,16.5,21,9305.32,0
2010/4/15,17,20.6,9322.05,0
2010/4/15,17.5,20.2,9313.09,0
2010/4/15,18,19.8,9635.58,0
2010/4/15,18.5,19.65,9827.25,0
2010/4/15,19,19.5,9671.22,0
2010/4/15,19.5,19.75,9384.81,0
2010/4/15,20,20,9209.11,0
2010/4/15,20.5,19.85,9024.1,0
2010/4/15,21,19.7,8863.03,0
2010/4/15,21.5,19.1,8591.01,0
2010/4/15,22,18.5,8293.96,0
2010/4/15,22.5,18.25,8398.07,0
2010/4/15,23,18,8307.66,0
2010/4/15,23.5,17.8,8231.76,0
2010/4/16,0,17.6,8109.3,1
2010/4/16,0.5,17.55,7929.11,1
2010/4/16,1,17.5,7748.94,1
2010/4/16,1.5,17.15,7568.63,1
2010/4/16,2,16.8,7341.6,1
2010/4/16,2.5,16.65,6970.25,1
2010/4/16,3,16.5,6671.92,1
2010/4/16,3.5,16.35,6508.62,1
2010/4/16,4,16.2,6428.08,1
2010/4/16,4.5,16.15,6412.81,1
2010/4/16,5,16.1,6526.32,1
